#{"t_start": 1756672314.1194448, "env_id": "None"}
r,l,t
10.75,24,2877.08189
50.246607,3,2877.968949
49.414007,3,2879.944006
49.339786,3,2881.249107
47.051219,11,2885.218356
50.07649,7,2892.149013
50.912959,21,2899.129794
50.30396,6,2901.831861
47.958309,7,2905.371182
50.173812,18,2914.786756
48.404321,12,2920.294112
47.844022,9,2924.14385
46.867464,13,2928.9811
49.872471,7,2932.344943
48.600873,6,2936.711298
49.285388,4,2939.406552
48.35557,8,2943.138424
49.003949,4,2945.733036
48.569846,11,2950.878867
63.29321,13,2956.116123
47.99355,9,2960.108773
47.984907,7,2963.503002
49.43254,11,2971.850173
48.19309,9,2975.041126
50.278719,5,2976.49494
48.515152,12,2981.271936
48.900433,6,2986.078116
49.058824,11,2988.528734
49.225225,4,2991.25239
48.691224,6,2995.186064
48.824163,17,3000.41317
48.196976,8,3004.327577
50.393744,11,3010.505512
48.977884,5,3010.995517
51.346722,21,3019.782516
49.839595,7,3023.577347
50.61618,13,3029.244618
50.387916,4,3029.960775
50.138253,9,3036.993523
50.383317,12,3045.943487
50.714845,13,3051.905681
48.311512,7,3057.003736
49.498016,3,3058.933855
48.073436,9,3063.543505
50.647675,16,3069.859025
49.811861,5,3074.430987
49.21559,4,3075.980003
48.687564,6,3079.166822
48.200203,11,3086.387263
46.983822,15,3094.70411
49.304217,7,3098.448412
50.0,3,3102.048774
49.75,1,3102.76133
50.217391,7,3108.362468
50.208696,9,3114.953939
49.25,3,3117.520084
48.682367,5,3120.387985
49.5,2,3121.909404
49.998458,9,3128.110589
49.955659,11,3132.298399
46.554536,16,3140.164052
49.75,1,3141.005314
49.89237,3,3141.771318
50.5266,17,3149.678418
49.5,2,3151.574105
48.742487,6,3153.86614
49.733784,8,3157.603812
47.794372,18,3167.331765
50.177627,18,3173.900024
47.565182,12,3184.068047
49.626344,3,3185.505088
48.919591,9,3190.908652
47.967105,13,3196.662331
48.307018,12,3202.526817
50.374949,14,3208.318625
50.132574,6,3212.414208
51.086879,7,3216.194309
47.429883,13,3223.908754
50.118979,9,3233.848359
49.328431,7,3238.906421
46.170201,16,3245.087163
50.22018,10,3250.250154
47.074211,5,3251.261152
50.392851,6,3252.706578
48.539562,10,3257.388103
50.084589,4,3259.896046
49.181548,5,3262.305115
50.263578,9,3266.123738
32.880952,15,3269.368691
49.267094,4,3272.788632
47.814998,9,3278.403012
49.656627,8,3283.030862
49.25,3,3285.821199
46.588181,13,3289.528601
48.358696,8,3291.569374
50.202981,9,3299.275659
49.060606,8,3304.531123
49.809808,12,3311.16608
49.971558,8,3315.486958
49.5,2,3317.379889
48.711934,9,3323.149334
50.107246,6,3326.714788
50.482201,6,3328.901223
49.75,1,3330.012256
48.75,5,3334.723836
47.646175,11,3345.207609
49.953546,13,3349.862287
49.755319,18,3358.110146
48.696734,6,3363.85501
50.290715,11,3371.115205
48.709607,5,3373.850245
50.516945,15,3384.063519
50.327151,13,3388.012945
48.740325,6,3390.468406
50.128902,4,3391.548407
48.152174,8,3396.62633
45.322376,8,3400.221671
49.822596,6,3403.848936
49.025473,9,3408.861748
50.0,2,3410.070341
49.545592,13,3416.42678
55.745345,7,3418.973613
49.5,2,3422.633336
48.507344,7,3425.457621
48.841981,6,3429.150483
48.962871,9,3433.675729
48.474806,9,3438.190975
49.640152,5,3439.948488
38.223801,17,3450.21257
48.066123,6,3454.128608
48.749094,6,3457.454881
50.068379,4,3459.937062
49.234496,10,3462.413597
50.106089,9,3466.611686
49.25,3,3468.587972
48.379167,10,3474.319688
48.63412,11,3478.756528
49.427489,9,3482.873137
52.587963,13,3487.853764
47.377554,12,3491.117449
44.0,5,3492.087675
48.742672,6,3493.466665
47.409051,14,3501.709325
49.5,2,3503.620677
49.425809,3,3505.780177
49.424374,5,3508.965274
50.089356,5,3512.534555
50.267332,6,3515.008136
48.807032,5,3518.615302
48.274483,8,3523.011091
49.789709,8,3525.531631
41.312834,13,3533.250582
48.479236,8,3535.657452
49.740445,9,3542.48895
50.333715,8,3545.70002
46.565304,14,3557.453569
49.25,3,3559.558464
49.089356,4,3563.474267
49.785596,6,3564.9222
48.897727,11,3567.550935
48.128968,7,3570.472909
48.88583,5,3574.748268
47.755144,14,3584.796326
47.478804,9,3588.844347
48.579563,9,3594.273242
50.314678,8,3596.336497
49.405028,4,3597.780464
50.218032,7,3602.087258
28.0,14,3602.10426
49.358911,4,3603.869779
49.027778,5,3608.085284
50.0,4,3612.065367
47.812034,10,3617.495021
45.72408,16,3625.740425
48.047686,11,3629.259658
49.908375,6,3633.523193
19.56609,14,3640.168036
48.478036,8,3643.302306
49.925206,9,3647.757529
50.107795,6,3652.691922
50.103412,5,3654.327924
49.036008,9,3657.31849
49.226637,3,3658.444487
49.246667,4,3659.849442
48.428994,8,3665.833392
50.224571,13,3675.80452
50.357423,8,3679.852617
50.154034,8,3685.624881
50.123746,6,3689.041022
61.09176,12,3695.504559
47.541102,11,3700.566869
44.0,4,3701.040909
49.416667,4,3703.225709
50.0,5,3708.256101
48.674004,10,3713.629629
47.922483,6,3716.617167
46.429189,18,3723.843017
49.75,1,3723.999047
48.826642,9,3730.651618
50.29529,10,3735.44724
48.935743,5,3739.010179
50.656977,9,3746.876129
50.365893,11,3754.247476
50.643063,13,3759.369082
49.86606,7,3764.498616
49.824193,7,3768.791592
48.872093,6,3771.993782
50.425683,9,3775.711771
48.5,6,3782.693685
48.123644,9,3788.943254
48.612146,6,3793.206051
49.315217,9,3797.757461
48.75,5,3803.219338
50.026258,3,3805.044359
50.081375,8,3807.689207
38.0,12,3807.798198
48.174204,10,3814.527088
49.291139,6,3816.779489
49.5,2,3818.859219
48.316993,10,3825.14393
28.25,17,3825.165886
49.5,2,3827.461179
49.5,2,3829.161522
49.252008,5,3832.254081
48.691247,7,3835.144141
49.5,2,3839.122569
49.554418,6,3841.76261
48.685099,6,3846.624107
48.823656,5,3850.262694
50.0,1,3851.54167
48.220642,6,3854.345423
49.5,2,3856.458154
49.949086,4,3858.711447
50.0,3,3861.82724
48.110414,15,3865.722846
43.5,5,3866.236576
50.080698,5,3870.890113
48.636473,7,3876.229879
49.275451,4,3877.722097
48.224243,8,3883.880673
49.5,2,3886.274211
50.09682,8,3893.277421
48.766667,8,3899.247054
49.771645,6,3899.945352
50.382246,9,3902.414694
49.013713,5,3907.331614
49.125,6,3910.033206
49.036494,4,3913.763355
49.268451,3,3915.287227
50.354894,5,3916.823947
47.809239,9,3921.571691
49.25,3,3924.754206
49.939268,3,3925.745128
19.75,23,3925.774103
49.939942,5,3929.046123
13.75,26,3929.206155
49.584087,2,3929.981959
47.833333,12,3938.188553
50.185099,8,3943.6134
48.91059,5,3947.034744
49.095598,4,3949.081779
49.25,3,3951.248763
49.5,2,3952.295074
48.636758,6,3955.687546
50.136758,9,3961.712769
47.046227,12,3964.082171
47.207189,13,3970.105909
49.212963,5,3972.556574
48.10159,8,3976.073808
49.0,4,3979.32149
48.481481,7,3985.30557
49.004134,12,3992.014327
48.838675,8,3997.535208
50.477142,13,4004.893909
50.684992,11,4011.47952
50.185099,5,4013.40718
47.390264,16,4023.995715
48.436292,8,4028.148096
48.688755,9,4033.236849
50.053524,4,4036.614276
49.851904,7,4040.446175
49.75,1,4041.264208
50.019431,3,4042.775157
47.891667,13,4048.695781
50.042502,11,4057.252297
50.0,5,4061.741192
48.940058,5,4064.669044
49.887107,8,4073.073331
47.908126,8,4077.506733
51.184739,10,4082.509996
47.924595,9,4088.067434
48.471058,7,4091.709941
49.708333,3,4092.71344
49.749819,5,4095.196862
50.077106,11,4101.336797
49.75,1,4102.057803
49.5,2,4104.281531
45.0,6,4108.386366
47.30897,10,4114.440949
47.095605,14,4123.501292
34.0,14,4123.641482
50.121234,8,4128.852356
48.609127,11,4132.531229
48.876087,5,4136.37706
47.652381,12,4147.112661
50.0,4,4150.674934
48.26227,11,4158.07799
49.5,2,4159.214368
45.895624,9,4163.661933
47.662127,10,4174.298003
50.0,3,4177.624132
47.957188,9,4184.694888
50.237138,14,4188.467334
50.08849,8,4193.319337
48.13762,9,4199.195724
49.525316,5,4201.287395
46.110679,9,4209.165814
50.206967,6,4212.679381
49.25813,5,4215.640872
50.138221,5,4218.095255
50.0,2,4219.804964
47.928927,9,4223.217813
48.604586,7,4226.463648
50.196582,5,4230.150201
49.383731,3,4231.811702
49.005703,5,4234.318373
49.75,1,4235.089376
49.5,2,4237.014372
51.071429,5,4239.133805
48.452811,9,4246.659879
49.031804,5,4250.35716
42.5,9,4250.42016
50.159537,6,4253.660349
48.963509,5,4256.444252
48.040228,8,4261.947514
49.530797,2,4262.450476
50.0,1,4263.116478
51.579861,10,4267.953387
50.553767,14,4277.642774
50.0,1,4278.448737
50.0,2,4279.414803
49.486742,3,4280.65884
49.5,2,4282.084177
49.082687,10,4286.937455
49.0,4,4290.851312
49.25,3,4293.316221
49.429012,5,4296.750886
49.0,4,4300.215749
50.0,2,4302.546801
47.929012,11,4308.319679
50.199071,9,4315.550775
48.014493,9,4320.713732
50.141693,9,4322.777203
50.299274,9,4329.144029
50.113631,5,4332.707224
48.154941,8,4340.031162
49.045635,6,4345.283424
49.96192,11,4349.982494
48.198887,8,4353.595942
49.75,1,4354.475708
50.073511,3,4357.199984
48.604555,12,4365.125614
47.362711,9,4369.898088
50.398843,7,4373.855122
44.0,8,4373.866079
47.920498,11,4384.949923
48.802126,7,4387.420489
49.360624,4,4389.433966
49.220165,6,4392.905683
49.75,1,4393.436686
48.621034,5,4397.113963
50.072464,3,4398.347972
50.096905,3,4400.307264
50.174709,8,4405.551618
50.026258,4,4409.18398
47.692171,9,4412.774135
