#{"t_start": 1756686185.0871043, "env_id": "None"}
r,l,t
56.580824,20,1806.296665
51.545881,6,1808.497052
52.485178,5,1809.909143
53.944232,10,1813.602913
57.915105,18,1820.433668
61.311668,15,1824.629849
53.209459,11,1827.352076
53.565398,14,1831.447525
40.0,10,1831.507486
55.136861,5,1833.504803
50.266998,2,1834.385762
50.0,2,1835.715856
49.75,1,1836.481854
66.382434,6,1839.228188
57.173325,9,1840.293798
51.84117,9,1844.106019
45.0,6,1844.162979
57.360922,11,1847.650827
55.162855,18,1852.669591
51.547594,4,1853.989402
64.531128,15,1856.462111
57.278639,23,1862.156339
51.061594,3,1862.441296
67.204403,12,1863.981329
54.578875,12,1867.168138
55.585155,15,1872.892606
51.812686,6,1873.681115
54.039247,6,1875.68229
56.802277,8,1879.210229
53.393159,8,1882.873574
54.177848,8,1885.831476
53.663708,10,1889.38868
50.753205,5,1890.941719
57.214286,14,1894.755592
50.130952,3,1896.570483
64.157609,19,1900.523381
49.520652,7,1903.744805
50.831104,2,1904.118806
63.009537,27,1912.859325
65.298913,19,1917.617584
54.616412,17,1921.580395
54.262346,9,1925.025088
55.167496,12,1930.363508
57.473689,10,1934.527931
8.5,26,1934.601927
54.579243,13,1938.73833
87.493827,12,1941.370931
50.783333,16,1945.017205
51.625016,11,1948.83022
55.131968,13,1950.996343
52.200569,3,1952.850161
51.434739,7,1957.51599
49.897175,5,1958.742688
54.443654,12,1962.590198
52.410573,4,1963.565234
62.782609,16,1967.987736
51.704023,11,1972.17485
70.64198,13,1975.62552
54.742424,8,1978.596814
71.428995,30,1986.434653
60.304207,21,1990.415812
49.626658,4,1992.242928
79.14434,23,1997.997385
52.370634,7,2000.103225
52.358202,15,2006.551058
63.372283,25,2011.603863
56.787149,10,2016.967211
79.014493,12,2021.911883
50.07621,9,2027.112156
50.744565,18,2030.042145
55.991245,13,2032.286778
49.75,1,2032.896738
53.401961,6,2033.893173
54.153862,12,2037.376541
53.517952,5,2038.80887
79.542961,11,2041.362502
55.732084,7,2042.051219
50.016998,3,2043.213185
60.153419,14,2046.655414
51.592418,15,2054.609076
54.85184,12,2058.085189
52.906424,14,2060.241314
54.568996,7,2061.990641
55.681685,13,2068.379625
59.481845,7,2071.450683
49.356194,6,2075.476366
54.884058,8,2077.580861
50.539534,7,2079.77449
62.833333,30,2086.393715
52.282258,7,2090.177694
70.241094,17,2092.571003
55.453718,12,2099.095355
67.544064,18,2102.917107
74.616346,17,2105.221166
63.257594,15,2107.71937
65.020191,13,2109.465299
51.420782,8,2112.405331
50.290436,8,2115.207147
62.106582,17,2120.159569
55.548188,9,2121.988293
52.104167,7,2123.434294
57.451433,17,2128.206097
54.393479,16,2134.994649
60.854708,11,2136.487687
53.266178,8,2139.929757
54.149457,10,2144.442025
49.0,4,2147.152386
49.5,2,2147.998367
52.575181,6,2149.664403
53.228256,11,2154.935145
62.270293,16,2158.360811
51.437299,8,2160.619899
51.267555,5,2161.933561
51.017881,7,2165.348429
55.041902,11,2168.945536
65.90173,20,2177.37254
54.90264,11,2180.768301
50.0,2,2182.281631
55.191278,16,2184.603857
52.327957,8,2186.953878
56.86715,17,2191.188475
49.25,3,2192.880817
58.698359,11,2195.474077
53.292661,9,2198.894423
52.75731,9,2202.616529
53.572289,8,2203.512301
64.553485,19,2207.028421
56.702899,11,2210.81342
55.647114,10,2212.798775
57.391304,16,2218.844956
51.111635,3,2220.059654
50.616511,4,2223.40546
59.557475,16,2226.09206
51.133333,12,2230.580477
56.754719,13,2233.469919
58.44913,17,2239.384187
44.0,4,2239.949188
53.216602,6,2241.387796
57.082196,10,2242.926842
51.625912,7,2245.111715
57.627344,14,2250.276045
52.217955,10,2253.633987
61.73246,18,2257.522411
50.0,4,2261.162959
63.01087,22,2264.871221
58.607143,19,2271.499587
53.09492,9,2273.874299
48.5,6,2277.704239
52.600808,8,2281.767978
53.123188,17,2284.667758
51.735502,7,2286.209262
57.509631,11,2289.472646
51.997239,8,2292.664188
53.981898,9,2294.687591
51.056043,3,2295.592542
51.926255,5,2297.189486
52.011044,3,2298.46249
57.454657,12,2302.733186
66.480189,16,2304.943128
50.626342,5,2306.782443
58.699158,14,2310.511464
53.011905,7,2312.499233
50.508815,10,2315.993923
58.94604,5,2316.868253
53.445142,9,2317.532253
62.587334,14,2319.700261
54.444444,10,2325.574721
52.987787,12,2328.183377
61.539855,22,2333.849012
56.437715,16,2341.782371
54.176242,8,2343.574094
53.747283,10,2345.829222
54.075116,6,2348.403527
62.612554,16,2351.978525
51.707904,7,2354.060244
62.558132,23,2359.129827
59.54171,13,2361.839767
57.600852,13,2364.456332
57.236965,15,2367.436607
50.307155,2,2367.910569
51.53188,5,2369.69074
55.434783,15,2377.735051
51.594488,5,2380.137667
69.86206,20,2383.146425
58.088477,16,2385.601528
54.912757,8,2387.840716
52.3125,3,2388.589679
50.413873,3,2390.184129
51.998918,13,2397.050772
50.394689,3,2398.29321
54.923007,9,2401.417986
57.166667,13,2403.473042
55.163043,12,2406.830119
55.757573,12,2410.543802
58.401235,8,2412.485982
54.050954,19,2417.449471
62.828704,21,2418.493458
52.666667,6,2419.423451
61.397788,14,2423.379026
51.485869,6,2424.911427
59.102992,8,2428.500778
79.331781,13,2432.895555
58.635696,14,2438.220473
66.856356,12,2440.604148
114.617647,18,2445.071214
56.162734,10,2447.195999
50.245059,4,2449.27031
