brand_name,model,release_year,curve_index,soc_percent,charging_power_kW
Kia,EV9,2024,0,0.0,210.0
Kia,EV9,2024,1,50.0,210.0
Kia,EV9,2024,2,80.0,126.0
Kia,EV9,2024,3,100.0,63.0
Kia,EV9 76.1 kWh RWD,2024,0,0.0,210.0
Kia,EV9 76.1 kWh RWD,2024,1,50.0,210.0
Kia,EV9 76.1 kWh RWD,2024,2,80.0,126.0
Kia,EV9 76.1 kWh RWD,2024,3,100.0,63.0
Kia,EV9 99.8 kWh AWD GT-Line,2023,0,0.0,209.0
Kia,EV9 99.8 kWh AWD GT-Line,2023,1,20.0,209.0
Kia,EV9 99.8 kWh AWD GT-Line,2023,2,40.0,167.0
Kia,EV9 99.8 kWh AWD GT-Line,2023,3,60.0,125.0
Kia,EV9 99.8 kWh AWD GT-Line,2023,4,80.0,84.0
Kia,EV9 99.8 kWh AWD GT-Line,2023,5,100.0,11.0
Kia,Niro EV,2022,0,0.0,76.0
Kia,Niro EV,2022,1,75.0,80.0
Kia,Niro EV,2022,2,100.0,11.0
Kia,Soul,2014,0,0.0,47.5
Kia,Soul,2014,1,75.0,50.0
Kia,Soul,2014,2,100.0,6.6
Kia,Soul,2017,0,0.0,30.0
Kia,Soul,2017,1,50.0,30.0
Kia,Soul,2017,2,80.0,18.0
Kia,Soul,2017,3,100.0,30.0
Kia,Soul EV,2017,0,0.0,50.0
Kia,Soul EV,2017,1,50.0,50.0
Kia,Soul EV,2017,2,80.0,30.0
Kia,Soul EV,2017,3,100.0,15.0
Kia,e-Niro,2018,0,0.0,47.5
Kia,e-Niro,2018,1,75.0,50.0
Kia,e-Niro,2018,2,100.0,7.2
Kia,e-Niro,2018,3,53.0,71.0
Kia,e-Niro,2018,4,55.0,57.0
Kia,e-Niro,2018,5,71.0,58.0
Kia,e-Niro,2018,6,72.0,38.0
Kia,e-Niro,2018,7,76.0,38.0
Kia,e-Niro,2018,8,78.0,25.0
Kia,e-Niro,2018,9,88.0,25.0
Kia,e-Niro,2018,10,100.0,8.0
Kia,e-Niro,2020,0,0.0,47.5
Kia,e-Niro,2020,1,75.0,50.0
Kia,e-Niro,2020,2,100.0,11.0
Kia,e-Niro,2020,3,53.0,71.0
Kia,e-Niro,2020,4,55.0,57.0
Kia,e-Niro,2020,5,71.0,58.0
Kia,e-Niro,2020,6,72.0,38.0
Kia,e-Niro,2020,7,76.0,38.0
Kia,e-Niro,2020,8,78.0,25.0
Kia,e-Niro,2020,9,88.0,25.0
Kia,e-Niro,2020,10,100.0,8.0
Kia,e-Niro 64,2018,0,0.0,64.0
Kia,e-Niro 64,2018,1,30.0,64.0
Kia,e-Niro 64,2018,2,60.0,44.8
Kia,e-Niro 64,2018,3,80.0,25.6
Kia,e-Niro 64,2018,4,100.0,11.0
Kia,e-Soul,2019,0,0.0,47.5
Kia,e-Soul,2019,1,75.0,50.0
Kia,e-Soul,2019,2,100.0,11.0
Kia,e-Soul,2019,3,53.0,71.0
Kia,e-Soul,2019,4,55.0,57.0
Kia,e-Soul,2019,5,71.0,58.0
Kia,e-Soul,2019,6,72.0,38.0
Kia,e-Soul,2019,7,76.0,38.0
Kia,e-Soul,2019,8,78.0,25.0
Kia,e-Soul,2019,9,88.0,25.0
Kia,e-Soul,2019,10,100.0,8.0
Kia,e-Soul,2020,0,0.0,73.1
Kia,e-Soul,2020,1,75.0,77.0
Kia,e-Soul,2020,2,100.0,11.0
Kia,e-Soul,2022,0,0.0,44.0
Kia,e-Soul,2022,1,50.0,44.0
Kia,e-Soul,2022,2,80.0,26.4
Kia,e-Soul,2022,3,100.0,13.2
Kia,e-Soul 39.2 kWh,2022,0,0.0,44.0
Kia,e-Soul 39.2 kWh,2022,1,50.0,44.0
Kia,e-Soul 39.2 kWh,2022,2,80.0,26.4
Kia,e-Soul 39.2 kWh,2022,3,100.0,13.2
Kia,ev,2022,0,0.0,64.8
Kia,ev,2022,1,30.0,64.8
Kia,ev,2022,2,60.0,45.36
Kia,ev,2022,3,80.0,25.92
Kia,ev,2022,4,100.0,11.0
Kia,gt,2022,0,0.0,74.0
Kia,gt,2022,1,40.0,74.0
Kia,gt,2022,2,70.0,59.2
Kia,gt,2022,3,90.0,29.6
Kia,gt,2022,4,100.0,11.0
Kia,long range,2021,0,0.0,74.0
Kia,long range,2021,1,40.0,74.0
Kia,long range,2021,2,70.0,59.2
Kia,long range,2021,3,90.0,29.6
Kia,long range,2021,4,100.0,11.0
Kia,long range 2wd,2021,0,0.0,74.0
Kia,long range 2wd,2021,1,40.0,74.0
Kia,long range 2wd,2021,2,70.0,59.2
Kia,long range 2wd,2021,3,90.0,29.6
Kia,long range 2wd,2021,4,100.0,11.0
Kia,standard range 2wd,2021,0,0.0,54.0
Kia,standard range 2wd,2021,1,40.0,54.0
Kia,standard range 2wd,2021,2,70.0,43.2
Kia,standard range 2wd,2021,3,90.0,21.6
Kia,standard range 2wd,2021,4,100.0,11.0
Lancia,Ypsilon,2024,0,0.0,100.0
Lancia,Ypsilon,2024,1,50.0,100.0
Lancia,Ypsilon,2024,2,80.0,60.0
Lancia,Ypsilon,2024,3,100.0,30.0
Leapmotor,C10,2024,0,0.0,84.0
Leapmotor,C10,2024,1,50.0,84.0
Leapmotor,C10,2024,2,80.0,50.4
Leapmotor,C10,2024,3,100.0,25.2
Leapmotor,T03,2024,0,0.0,48.0
Leapmotor,T03,2024,1,20.0,48.0
Leapmotor,T03,2024,2,40.0,38.0
Leapmotor,T03,2024,3,60.0,29.0
Leapmotor,T03,2024,4,80.0,19.0
Leapmotor,T03,2024,5,100.0,11.0
Lexus,300e,2020,0,0.0,45.0
Lexus,300e,2020,1,50.0,45.0
Lexus,300e,2020,2,80.0,27.0
Lexus,300e,2020,3,100.0,11.0
Lexus,300e,2023,0,0.0,64.0
Lexus,300e,2023,1,30.0,64.0
Lexus,300e,2023,2,60.0,44.8
Lexus,300e,2023,3,80.0,25.6
Lexus,300e,2023,4,100.0,6.6
Lexus,450e,2023,0,0.0,64.0
Lexus,450e,2023,1,30.0,64.0
Lexus,450e,2023,2,60.0,44.8
Lexus,450e,2023,3,80.0,25.6
Lexus,450e,2023,4,100.0,6.6
Lexus,RZ 300e,2023,0,0.0,147.0
Lexus,RZ 300e,2023,1,20.0,147.0
Lexus,RZ 300e,2023,2,40.0,118.0
Lexus,RZ 300e,2023,3,60.0,88.0
Lexus,RZ 300e,2023,4,80.0,59.0
Lexus,RZ 300e,2023,5,100.0,11.0
Lexus,RZ 450e,2022,0,0.0,142.5
Lexus,RZ 450e,2022,1,75.0,150.0
Lexus,RZ 450e,2022,2,100.0,11.0
Lexus,UX 300e,2023,0,0.0,50.0
Lexus,UX 300e,2023,1,50.0,50.0
Lexus,UX 300e,2023,2,80.0,25.0
Lexus,UX 300e,2023,3,100.0,10.0
Lightyear,0,2022,0,0.0,100.0
Lightyear,0,2022,1,50.0,100.0
Lightyear,0,2022,2,80.0,60.0
Lightyear,0,2022,3,100.0,11.0
Lotus,Eletre,2023,0,0.0,109.0
Lotus,Eletre,2023,1,40.0,109.0
Lotus,Eletre,2023,2,70.0,87.2
Lotus,Eletre,2023,3,90.0,43.6
Lotus,Eletre,2023,4,100.0,22.0
Lotus,Eletre,2024,0,0.0,95.0
Lotus,Eletre,2024,1,22.0,100.0
Lotus,Eletre,2024,2,27.0,97.0
Lotus,Eletre,2024,3,46.0,96.0
Lotus,Eletre,2024,4,49.0,92.0
Lotus,Eletre,2024,5,75.0,60.0
Lotus,Eletre,2024,6,90.0,40.0
Lotus,Eletre,2024,7,100.0,22.0
Lotus,Eletre R,2023,0,0.0,367.0
Lotus,Eletre R,2023,1,50.0,367.0
Lotus,Eletre R,2023,2,80.0,220.2
Lotus,Eletre R,2023,3,100.0,110.1
Lotus,Eletre S,2023,0,0.0,109.0
Lotus,Eletre S,2023,1,40.0,109.0
Lotus,Eletre S,2023,2,70.0,87.2
Lotus,Eletre S,2023,3,90.0,43.6
Lotus,Eletre S,2023,4,100.0,22.0
Lotus,Emeya,2024,0,0.0,350.0
Lotus,Emeya,2024,1,50.0,350.0
Lotus,Emeya,2024,2,80.0,175.0
Lotus,Emeya,2024,3,100.0,70.0
Lotus,Emeya R,2024,0,0.0,350.0
Lotus,Emeya R,2024,1,50.0,350.0
Lotus,Emeya R,2024,2,80.0,175.0
Lotus,Emeya R,2024,3,100.0,70.0
Lotus,Emeya S,2024,0,0.0,350.0
Lotus,Emeya S,2024,1,50.0,350.0
Lotus,Emeya S,2024,2,80.0,175.0
Lotus,Emeya S,2024,3,100.0,70.0
Lotus,r,2023,0,0.0,109.0
Lotus,r,2023,1,40.0,109.0
Lotus,r,2023,2,70.0,87.2
Lotus,r,2023,3,90.0,43.6
Lotus,r,2023,4,100.0,22.0
Lucid,Air,2022,0,0.0,285.0
Lucid,Air,2022,1,75.0,300.0
Lucid,Air,2022,2,100.0,22.0
Lucid,Air Dream Edition,2022,0,0.0,118.0
Lucid,Air Dream Edition,2022,1,40.0,118.0
Lucid,Air Dream Edition,2022,2,70.0,94.4
Lucid,Air Dream Edition,2022,3,90.0,47.2
Lucid,Air Dream Edition,2022,4,100.0,11.0
Lucid,Air Dream Edition P,2022,0,0.0,300.0
Lucid,Air Dream Edition P,2022,1,50.0,300.0
Lucid,Air Dream Edition P,2022,2,80.0,150.0
Lucid,Air Dream Edition P,2022,3,100.0,60.0
Lucid,Air Grand Touring,2023,0,0.0,253.0
Lucid,Air Grand Touring,2023,1,20.0,253.0
Lucid,Air Grand Touring,2023,2,40.0,202.0
Lucid,Air Grand Touring,2023,3,60.0,152.0
Lucid,Air Grand Touring,2023,4,80.0,101.0
Lucid,Air Grand Touring,2023,5,100.0,11.0
Lucid,Air Pure AWD,2023,0,0.0,200.0
Lucid,Air Pure AWD,2023,1,50.0,200.0
Lucid,Air Pure AWD,2023,2,80.0,120.0
Lucid,Air Pure AWD,2023,3,100.0,60.0
Lucid,Air Pure RWD,2024,0,0.0,200.0
Lucid,Air Pure RWD,2024,1,50.0,200.0
Lucid,Air Pure RWD,2024,2,80.0,120.0
Lucid,Air Pure RWD,2024,3,100.0,60.0
Lucid,Air Touring,2023,0,0.0,200.0
Lucid,Air Touring,2023,1,50.0,200.0
Lucid,Air Touring,2023,2,80.0,120.0
Lucid,Air Touring,2023,3,100.0,60.0
Lucid,dream edition r,2022,0,0.0,118.0
Lucid,dream edition r,2022,1,40.0,118.0
Lucid,dream edition r,2022,2,70.0,94.4
Lucid,dream edition r,2022,3,90.0,47.2
Lucid,dream edition r,2022,4,100.0,22.0
Lucid,grand touring,2023,0,0.0,112.0
Lucid,grand touring,2023,1,20.0,112.0
Lucid,grand touring,2023,2,40.0,90.0
Lucid,grand touring,2023,3,60.0,67.0
Lucid,grand touring,2023,4,80.0,45.0
Lucid,grand touring,2023,5,100.0,11.0
Lucid,pure,2023,0,0.0,92.0
Lucid,pure,2023,1,20.0,92.0
Lucid,pure,2023,2,40.0,74.0
Lucid,pure,2023,3,60.0,55.0
Lucid,pure,2023,4,80.0,37.0
Lucid,pure,2023,5,100.0,11.0
Lucid,touring,2023,0,0.0,92.0
Lucid,touring,2023,1,20.0,92.0
Lucid,touring,2023,2,40.0,74.0
Lucid,touring,2023,3,60.0,55.0
Lucid,touring,2023,4,80.0,37.0
Lucid,touring,2023,5,100.0,11.0
MAN,e TGE,2020,0,0.0,38.0
MAN,e TGE,2020,1,75.0,40.0
MAN,e TGE,2020,2,100.0,7.2
MG,Cyberster GT,2024,0,0.0,144.0
MG,Cyberster GT,2024,1,50.0,144.0
MG,Cyberster GT,2024,2,80.0,72.0
MG,Cyberster GT,2024,3,100.0,28.8
MG,Cyberster Trophy,2024,0,0.0,144.0
MG,Cyberster Trophy,2024,1,50.0,144.0
MG,Cyberster Trophy,2024,2,80.0,72.0
MG,Cyberster Trophy,2024,3,100.0,28.8
MG,MG4 EV,2022,0,0.0,128.3
MG,MG4 EV,2022,1,75.0,135.0
MG,MG4 EV,2022,2,100.0,11.0
MG,MG4 EV,2023,0,0.0,136.8
MG,MG4 EV,2023,1,75.0,144.0
MG,MG4 EV,2023,2,100.0,11.0
MG,MG4 Electric 51 kWh,2022,0,0.0,87.0
MG,MG4 Electric 51 kWh,2022,1,20.0,87.0
MG,MG4 Electric 51 kWh,2022,2,40.0,70.0
MG,MG4 Electric 51 kWh,2022,3,60.0,52.0
MG,MG4 Electric 51 kWh,2022,4,80.0,35.0
MG,MG4 Electric 51 kWh,2022,5,100.0,11.0
MG,MG4 Electric 64 kWh,2022,0,0.0,142.0
MG,MG4 Electric 64 kWh,2022,1,50.0,142.0
MG,MG4 Electric 64 kWh,2022,2,80.0,85.2
MG,MG4 Electric 64 kWh,2022,3,100.0,42.6
MG,MG4 Electric 77 kWh,2023,0,0.0,144.0
MG,MG4 Electric 77 kWh,2023,1,20.0,144.0
MG,MG4 Electric 77 kWh,2023,2,40.0,115.0
MG,MG4 Electric 77 kWh,2023,3,60.0,86.0
MG,MG4 Electric 77 kWh,2023,4,80.0,58.0
MG,MG4 Electric 77 kWh,2023,5,100.0,11.0
MG,MG4 Electric XPOWER,2023,0,0.0,142.0
MG,MG4 Electric XPOWER,2023,1,50.0,142.0
MG,MG4 Electric XPOWER,2023,2,80.0,85.2
MG,MG4 Electric XPOWER,2023,3,100.0,42.6
MG,MG5 EV,2020,0,0.0,70.0
MG,MG5 EV,2020,1,10.0,80.0
MG,MG5 EV,2020,2,20.0,70.0
MG,MG5 EV,2020,3,80.0,55.0
MG,MG5 EV,2020,4,83.0,18.0
MG,MG5 EV,2020,5,90.0,18.0
MG,MG5 EV,2020,6,100.0,6.6
MG,MG5 EV,2022,0,0.0,70.0
MG,MG5 EV,2022,1,10.0,80.0
MG,MG5 EV,2022,2,20.0,70.0
MG,MG5 EV,2022,3,80.0,55.0
MG,MG5 EV,2022,4,83.0,18.0
MG,MG5 EV,2022,5,90.0,18.0
MG,MG5 EV,2022,6,100.0,6.6
MG,MG5 Electric Long Range,2022,0,0.0,87.0
MG,MG5 Electric Long Range,2022,1,20.0,87.0
MG,MG5 Electric Long Range,2022,2,40.0,70.0
MG,MG5 Electric Long Range,2022,3,60.0,52.0
MG,MG5 Electric Long Range,2022,4,80.0,35.0
MG,MG5 Electric Long Range,2022,5,100.0,11.0
MG,MG5 Electric Standard Range,2022,0,0.0,63.0
MG,MG5 Electric Standard Range,2022,1,50.0,63.0
MG,MG5 Electric Standard Range,2022,2,80.0,37.8
MG,MG5 Electric Standard Range,2022,3,100.0,18.9
MG,MGS5  EV 49 kWh,2025,0,0.0,120.0
MG,MGS5  EV 49 kWh,2025,1,50.0,120.0
MG,MGS5  EV 49 kWh,2025,2,80.0,60.0
MG,MGS5  EV 49 kWh,2025,3,100.0,24.0
MG,MGS5  EV 64 kWh,2025,0,0.0,139.0
MG,MGS5  EV 64 kWh,2025,1,50.0,139.0
MG,MGS5  EV 64 kWh,2025,2,80.0,69.5
MG,MGS5  EV 64 kWh,2025,3,100.0,27.8
MG,Marvel R,2021,0,0.0,89.3
MG,Marvel R,2021,1,75.0,94.0
MG,Marvel R,2021,2,100.0,11.0
MG,ZS EV,2020,0,0.0,72.2
MG,ZS EV,2020,1,75.0,76.0
MG,ZS EV,2020,2,100.0,11.0
MG,ZS EV,2020,3,80.0,55.0
MG,ZS EV,2020,4,83.0,18.0
MG,ZS EV,2020,5,90.0,18.0
MG,ZS EV,2020,6,100.0,6.6
MG,ZS EV,2022,0,0.0,75.0
MG,ZS EV,2022,1,5.0,85.0
MG,ZS EV,2022,2,45.0,94.0
MG,ZS EV,2022,3,46.0,75.0
MG,ZS EV,2022,4,60.0,78.0
MG,ZS EV,2022,5,75.0,60.0
MG,ZS EV,2022,6,83.0,60.0
MG,ZS EV,2022,7,85.0,25.0
MG,ZS EV,2022,8,90.0,25.0
MG,ZS EV,2022,9,100.0,6.0
MG,electric,2022,0,0.0,50.8
MG,electric,2022,1,50.0,50.8
MG,electric,2022,2,80.0,30.48
MG,electric,2022,3,100.0,6.6
MG,electric,2022,4,100.0,6.6
MG,electric,2023,0,0.0,74.4
MG,electric,2023,1,30.0,74.4
MG,electric,2023,2,60.0,52.08
MG,electric,2023,3,80.0,29.76
MG,electric,2023,4,100.0,6.6
MG,electric long range,2022,0,0.0,57.4
MG,electric long range,2022,1,50.0,57.4
MG,electric long range,2022,2,80.0,34.44
MG,electric long range,2022,3,100.0,11.0
MG,electric standard range,2022,0,0.0,46.0
MG,electric standard range,2022,1,20.0,46.0
MG,electric standard range,2022,2,40.0,37.0
MG,electric standard range,2022,3,60.0,28.0
MG,electric standard range,2022,4,80.0,18.0
MG,electric standard range,2022,5,100.0,11.0
MG,electric xpower,2023,0,0.0,61.7
MG,electric xpower,2023,1,30.0,61.7
MG,electric xpower,2023,2,60.0,43.19
MG,electric xpower,2023,3,80.0,24.68
MG,electric xpower,2023,4,100.0,6.6
MG,ev,2019,0,0.0,42.5
MG,ev,2019,1,50.0,42.5
MG,ev,2019,2,80.0,25.5
MG,ev,2019,3,100.0,42.5
MG,ev,2020,0,0.0,48.8
MG,ev,2020,1,20.0,48.8
MG,ev,2020,2,40.0,39.0
MG,ev,2020,3,60.0,29.0
MG,ev,2020,4,80.0,20.0
MG,ev,2020,5,100.0,11.0
MG,ev long range,2020,0,0.0,57.4
MG,ev long range,2020,1,50.0,57.4
MG,ev long range,2020,2,80.0,34.44
MG,ev long range,2020,3,100.0,11.0
MG,ev long range,2021,0,0.0,68.3
MG,ev long range,2021,1,20.0,68.3
MG,ev long range,2021,2,40.0,55.0
MG,ev long range,2021,3,60.0,41.0
MG,ev long range,2021,4,80.0,27.0
MG,ev long range,2021,5,100.0,11.0
MG,ev standard range,2021,0,0.0,49.0
MG,ev standard range,2021,1,50.0,49.0
MG,ev standard range,2021,2,80.0,29.4
MG,ev standard range,2021,3,100.0,11.0
MG,r,2021,0,0.0,70.0
MG,r,2021,1,30.0,70.0
MG,r,2021,2,60.0,49.0
MG,r,2021,3,80.0,28.0
MG,r,2021,4,100.0,11.0
Maserati,GranCabrio Folgore,2024,0,0.0,270.0
Maserati,GranCabrio Folgore,2024,1,50.0,270.0
Maserati,GranCabrio Folgore,2024,2,80.0,162.0
Maserati,GranCabrio Folgore,2024,3,100.0,81.0
Maserati,GranTurismo,2024,0,0.0,256.5
Maserati,GranTurismo,2024,1,75.0,270.0
Maserati,GranTurismo,2024,2,100.0,22.0
Maserati,Grecale,2024,0,0.0,142.5
Maserati,Grecale,2024,1,75.0,150.0
Maserati,Grecale,2024,2,100.0,22.0
Maserati,folgore,2024,0,0.0,83.0
Maserati,folgore,2024,1,40.0,83.0
Maserati,folgore,2024,2,70.0,66.4
Maserati,folgore,2024,3,90.0,33.2
Maserati,folgore,2024,4,100.0,22.0
Maxus,9,2023,0,0.0,84.0
Maxus,9,2023,1,30.0,84.0
Maxus,9,2023,2,60.0,58.8
Maxus,9,2023,3,80.0,33.6
Maxus,9,2023,4,100.0,11.0
Maxus,EV80,2018,0,0.0,26.6
Maxus,EV80,2018,1,75.0,28.0
Maxus,EV80,2018,2,100.0,6.6
Maxus,MIFA 9,2023,0,0.0,114.0
Maxus,MIFA 9,2023,1,20.0,114.0
Maxus,MIFA 9,2023,2,40.0,91.0
Maxus,MIFA 9,2023,3,60.0,68.0
Maxus,MIFA 9,2023,4,80.0,46.0
Maxus,MIFA 9,2023,5,100.0,11.0
Mazda,6e,2025,0,0.0,200.0
Mazda,6e,2025,1,50.0,200.0
Mazda,6e,2025,2,80.0,100.0
Mazda,6e,2025,3,100.0,40.0
Mazda,6e Long Range,2025,0,0.0,95.0
Mazda,6e Long Range,2025,1,50.0,95.0
Mazda,6e Long Range,2025,2,80.0,57.0
Mazda,6e Long Range,2025,3,100.0,28.5
Mazda,MX-30,2022,0,0.0,30.0
Mazda,MX-30,2022,1,50.0,30.0
Mazda,MX-30,2022,2,80.0,18.0
Mazda,MX-30,2022,3,100.0,11.0
Mercedes,200 standard,2023,0,0.0,45.0
Mercedes,200 standard,2023,1,50.0,45.0
Mercedes,200 standard,2023,2,80.0,27.0
Mercedes,200 standard,2023,3,100.0,22.0
Mercedes,250,2021,0,0.0,66.5
Mercedes,250,2021,1,30.0,66.5
Mercedes,250,2021,2,60.0,46.55
Mercedes,250,2021,3,80.0,26.6
Mercedes,250,2021,4,100.0,11.0
Mercedes,250,2022,0,0.0,66.5
Mercedes,250,2022,1,30.0,66.5
Mercedes,250,2022,2,60.0,46.55
Mercedes,250,2022,3,80.0,26.6
Mercedes,250,2022,4,100.0,11.0
Mercedes,250,2023,0,0.0,66.5
Mercedes,250,2023,1,30.0,66.5
Mercedes,250,2023,2,60.0,46.55
Mercedes,250,2023,3,80.0,26.6
Mercedes,250,2023,4,100.0,11.0
Mercedes,250 extra-long,2021,0,0.0,60.0
Mercedes,250 extra-long,2021,1,50.0,60.0
Mercedes,250 extra-long,2021,2,80.0,36.0
Mercedes,250 extra-long,2021,3,100.0,11.0
Mercedes,250 long,2021,0,0.0,60.0
Mercedes,250 long,2021,1,50.0,60.0
Mercedes,250 long,2021,2,80.0,36.0
Mercedes,250 long,2021,3,100.0,11.0
Mercedes,250+,2022,0,0.0,70.5
Mercedes,250+,2022,1,30.0,70.5
Mercedes,250+,2022,2,60.0,49.35
Mercedes,250+,2022,3,80.0,28.2
Mercedes,250+,2022,4,100.0,11.0
Mercedes,250+,2023,0,0.0,70.5
Mercedes,250+,2023,1,30.0,70.5
Mercedes,250+,2023,2,60.0,49.35
Mercedes,250+,2023,3,80.0,28.2
Mercedes,250+,2023,4,100.0,11.0
Mercedes,300,2021,0,0.0,66.5
Mercedes,300,2021,1,30.0,66.5
Mercedes,300,2021,2,60.0,46.55
Mercedes,300,2021,3,80.0,26.6
Mercedes,300,2021,4,100.0,11.0
Mercedes,300,2022,0,0.0,66.5
Mercedes,300,2022,1,30.0,66.5
Mercedes,300,2022,2,60.0,46.55
Mercedes,300,2022,3,80.0,26.6
Mercedes,300,2022,4,100.0,11.0
Mercedes,300,2023,0,0.0,89.0
Mercedes,300,2023,1,30.0,89.0
Mercedes,300,2023,2,60.0,62.3
Mercedes,300,2023,3,80.0,35.6
Mercedes,300,2023,4,100.0,11.0
Mercedes,300 extra-long,2020,0,0.0,90.0
Mercedes,300 extra-long,2020,1,20.0,90.0
Mercedes,300 extra-long,2020,2,40.0,72.0
Mercedes,300 extra-long,2020,3,60.0,54.0
Mercedes,300 extra-long,2020,4,80.0,36.0
Mercedes,300 extra-long,2020,5,100.0,11.0
Mercedes,300 long,2020,0,0.0,90.0
Mercedes,300 long,2020,1,20.0,90.0
Mercedes,300 long,2020,2,40.0,72.0
Mercedes,300 long,2020,3,60.0,54.0
Mercedes,300 long,2020,4,80.0,36.0
Mercedes,300 long,2020,5,100.0,11.0
Mercedes,350,2021,0,0.0,66.5
Mercedes,350,2021,1,30.0,66.5
Mercedes,350,2021,2,60.0,46.55
Mercedes,350,2021,3,80.0,26.6
Mercedes,350,2021,4,100.0,11.0
Mercedes,350,2021,5,100.0,11.0
Mercedes,350,2022,0,0.0,90.6
Mercedes,350,2022,1,30.0,90.6
Mercedes,350,2022,2,60.0,63.42
Mercedes,350,2022,3,80.0,36.24
Mercedes,350,2022,4,100.0,11.0
Mercedes,350,2023,0,0.0,89.0
Mercedes,350,2023,1,30.0,89.0
Mercedes,350,2023,2,60.0,62.3
Mercedes,350,2023,3,80.0,35.6
Mercedes,350,2023,4,100.0,11.0
Mercedes,350+,2022,0,0.0,90.6
Mercedes,350+,2022,1,20.0,90.6
Mercedes,350+,2022,2,40.0,72.0
Mercedes,350+,2022,3,60.0,54.0
Mercedes,350+,2022,4,80.0,36.0
Mercedes,350+,2022,5,100.0,11.0
Mercedes,350+,2023,0,0.0,90.6
Mercedes,350+,2023,1,30.0,90.6
Mercedes,350+,2023,2,60.0,63.42
Mercedes,350+,2023,3,80.0,36.24
Mercedes,350+,2023,4,100.0,11.0
Mercedes,400,2019,0,0.0,80.0
Mercedes,400,2019,1,30.0,80.0
Mercedes,400,2019,2,60.0,56.0
Mercedes,400,2019,3,80.0,32.0
Mercedes,400,2019,4,100.0,11.0
Mercedes,400,2020,0,0.0,80.0
Mercedes,400,2020,1,30.0,80.0
Mercedes,400,2020,2,60.0,56.0
Mercedes,400,2020,3,80.0,32.0
Mercedes,400,2020,4,100.0,11.0
Mercedes,450,2022,0,0.0,107.8
Mercedes,450,2022,1,30.0,107.8
Mercedes,450,2022,2,60.0,75.46
Mercedes,450,2022,3,80.0,43.12
Mercedes,450,2022,4,100.0,11.0
Mercedes,450,2023,0,0.0,108.4
Mercedes,450,2023,1,30.0,108.4
Mercedes,450,2023,2,60.0,75.88
Mercedes,450,2023,3,80.0,43.36
Mercedes,450,2023,4,100.0,11.0
Mercedes,450+,2021,0,0.0,107.8
Mercedes,450+,2021,1,20.0,107.8
Mercedes,450+,2021,2,40.0,86.0
Mercedes,450+,2021,3,60.0,65.0
Mercedes,450+,2021,4,80.0,43.0
Mercedes,450+,2021,5,100.0,11.0
Mercedes,450+,2023,0,0.0,108.4
Mercedes,450+,2023,1,30.0,108.4
Mercedes,450+,2023,2,60.0,75.88
Mercedes,450+,2023,3,80.0,43.36
Mercedes,450+,2023,4,100.0,11.0
Mercedes,500,2022,0,0.0,107.8
Mercedes,500,2022,1,30.0,107.8
Mercedes,500,2022,2,60.0,75.46
Mercedes,500,2022,3,80.0,43.12
Mercedes,500,2022,4,100.0,11.0
Mercedes,500,2023,0,0.0,90.6
Mercedes,500,2023,1,30.0,90.6
Mercedes,500,2023,2,60.0,63.42
Mercedes,500,2023,3,80.0,36.24
Mercedes,500,2023,4,100.0,11.0
Mercedes,580,2021,0,0.0,107.8
Mercedes,580,2021,1,20.0,107.8
Mercedes,580,2021,2,40.0,86.0
Mercedes,580,2021,3,60.0,65.0
Mercedes,580,2021,4,80.0,43.0
Mercedes,580,2021,5,100.0,11.0
Mercedes,580,2023,0,0.0,108.4
Mercedes,580,2023,1,30.0,108.4
Mercedes,580,2023,2,60.0,75.88
Mercedes,580,2023,3,80.0,43.36
Mercedes,580,2023,4,100.0,11.0
Mercedes,B 250e,2015,0,0.0,150.0
Mercedes,B 250e,2015,1,20.0,150.0
Mercedes,B 250e,2015,2,40.0,120.0
Mercedes,B 250e,2015,3,60.0,90.0
Mercedes,B 250e,2015,4,80.0,60.0
Mercedes,B 250e,2015,5,100.0,11.0
Mercedes,B-Klasse,2014,0,0.0,150.0
Mercedes,B-Klasse,2014,1,20.0,150.0
Mercedes,B-Klasse,2014,2,40.0,120.0
Mercedes,B-Klasse,2014,3,60.0,90.0
Mercedes,B-Klasse,2014,4,80.0,60.0
Mercedes,B-Klasse,2014,5,100.0,11.0
Mercedes,CLA,2025,0,0.0,320.0
Mercedes,CLA,2025,1,50.0,320.0
Mercedes,CLA,2025,2,80.0,160.0
Mercedes,CLA,2025,3,100.0,64.0
Mercedes,EQA,2021,0,0.0,99.0
Mercedes,EQA,2021,1,35.0,98.0
Mercedes,EQA,2021,2,65.0,70.0
Mercedes,EQA,2021,3,85.0,36.0
Mercedes,EQA,2021,4,100.0,1.0
Mercedes,EQA,2023,0,0.0,102.0
Mercedes,EQA,2023,1,20.0,102.0
Mercedes,EQA,2023,2,40.0,82.0
Mercedes,EQA,2023,3,60.0,61.0
Mercedes,EQA,2023,4,80.0,41.0
Mercedes,EQA,2023,5,100.0,11.0
Mercedes,EQB,2022,0,0.0,112.0
Mercedes,EQB,2022,1,50.0,112.0
Mercedes,EQB,2022,2,80.0,67.2
Mercedes,EQB,2022,3,100.0,33.6
Mercedes,EQB,2023,0,0.0,96.9
Mercedes,EQB,2023,1,75.0,102.0
Mercedes,EQB,2023,2,100.0,11.0
Mercedes,EQB,2023,3,100.0,33.6
