station_id,latitude,longitude,company_id,charger_type,rated_power_kw,station_connectors,operator_name
929859167581faa07e4d75924541b2eb,51.503297,-0.212418,1,Slow,3.7,"('Type2',)",ubitricity
310680fe6e14f95d1f140f1a80f0bfed,51.507372,-0.199739,1,Slow,3.7,"('Type2',)",ubitricity
237b1c2048754ef2200e210ee04ef2f1,51.494047,-0.157229,1,Slow,3.7,"('Type2',)",ubitricity
9e635f024000a32d80b867514a1d4cbe,51.495892,-0.201756,1,Slow,3.7,"('Type2',)",ubitricity
5c484de487dce37556ee59ebe0941a4e,51.499604,-0.202626,1,Slow,3.7,"('Type2',)",ubitricity
9bbb4f5b37658e8d265cd98c5270e5e8,51.498654,-0.182883,1,Slow,3.7,"('Type2',)",ubitricity
ddc5d0f7cf25f1e72a8f251da82fdebb,51.496195,-0.179122,1,Slow,3.7,"('Type2',)",ubitricity
14684cb296d97bb3864a4512a9eb0789,51.490453,-0.197552,1,Slow,3.7,"('Type2',)",ubitricity
3dd3392e2c84c270a91da240aaff3ed8,51.493849,-0.189657,1,Slow,3.7,"('Type2',)",ubitricity
aad7b631d1b41fa90855a81f85296a5d,51.495692,-0.15722,1,Slow,3.7,"('Type2',)",ubitricity
b6c47a7beb6a9d82dd6149b6643935e4,51.493965,-0.189461,1,Slow,3.7,"('Type2',)",ubitricity
3049f7815aa6d0a717f6703971a6680a,51.520937,-0.149554,1,Slow,3.7,"('Type2',)",ubitricity
105519493e195c8369f21d30c9e2b471,51.491453,-0.140273,1,Slow,3.7,"('Type2',)",ubitricity
eca061aef4d005129332eefbfeb75680,51.496866,-0.129591,1,Slow,3.7,"('Type2',)",ubitricity
f4298a1737da0d2fc0180b613f12a807,51.49069,-0.14347,1,Slow,3.7,"('Type2',)",ubitricity
c9a543dad6d3b323f49b5afdc9b2d9ae,51.491682,-0.140751,1,Slow,3.7,"('Type2',)",ubitricity
dddd01aa43c62b47fc050bd49f44f0c3,51.520722,-0.158309,1,Slow,3.7,"('Type2',)",ubitricity
12132e9aeff18cde24cb08b1edef3bf0,51.52067,-0.158598,1,Slow,3.7,"('Type2',)",ubitricity
c96c0749243dae63b5f64c8f6037565d,51.494007,-0.15176,1,Slow,3.7,"('Type2',)",ubitricity
1c7877be20abcbd096a7d3e0c9e45e0e,51.491452,-0.140274,1,Slow,3.7,"('Type2',)",ubitricity
101b9480db177a64ededa2bde05d733e,51.500568,-0.152833,1,Slow,3.7,"('Type2',)",ubitricity
c2446b09db950fd47fa31442189d8bf5,51.514776,-0.158767,1,Slow,3.7,"('Type2',)",ubitricity
9d4e5ea4418508b6a23445e3089f4898,51.514899,-0.157759,1,Slow,3.7,"('Type2',)",ubitricity
508e17f005a1be75043fb0515d067f79,51.516442,-0.154128,1,Slow,3.7,"('Type2',)",ubitricity
d629a225c1a51456b55e4a2b506f2847,51.516598,-0.153899,1,Slow,3.7,"('Type2',)",ubitricity
6376cf9d9ffd7834017c4afc8505b635,51.502147,-0.197086,1,Slow,3.7,"('Type2',)",ubitricity
6b7b766093e70bd5a5347227813b2916,51.491491,-0.188948,1,Slow,3.7,"('Type2',)",ubitricity
816c4f16e757a6398d021c827d20ba83,51.493752,-0.195623,1,Slow,3.7,"('Type2',)",ubitricity
e6ec41147499de19c60b1afd4f3c4c0c,51.490462,-0.189259,1,Slow,3.7,"('Type2',)",ubitricity
47cd0dad82d80e6545d96c0fe0fe8da1,51.497103,-0.207916,1,Slow,3.7,"('Type2',)",ubitricity
7a25ce3a3049c1ee6641f34a98ed44e0,51.491823,-0.184985,1,Slow,3.7,"('Type2',)",ubitricity
e02d94cf99a7776592273d5e52876169,51.491631,-0.185492,1,Slow,3.7,"('Type2',)",ubitricity
83419ff790d5005f4c36805e7a3d0dfb,51.483719,-0.198331,1,Slow,3.7,"('Type2',)",ubitricity
c35ff0a7906f5eafe4b969b3554da30a,51.494255,-0.243958,1,Slow,3.7,"('Type2',)",ubitricity
7222ac0087f97fcad1c4a56fe8f2ca13,51.491713,-0.196396,1,Slow,3.7,"('Type2',)",ubitricity
fa4f65768895fa09a9eae2568feced53,51.490769,-0.17739,1,Slow,3.7,"('Type2',)",ubitricity
ff8fb3e579d4faaa3f07ea27206285a3,51.49848,-0.1883,1,Slow,3.7,"('Type2',)",ubitricity
32b1073bed09595aa371135ab313e03d,51.488081,-0.134934,1,Slow,3.7,"('Type2',)",ubitricity
2d3a395255af14ec2526b9f0fcb1b20b,51.488979,-0.141285,1,Slow,3.7,"('Type2',)",ubitricity
94ec6a901d8313b90fc1ba04bef2b517,51.518437,-0.154088,1,Slow,3.7,"('Type2',)",ubitricity
48bad81a248a58b3f358dca7495142c1,51.51832,-0.154866,1,Slow,3.7,"('Type2',)",ubitricity
363f7c2e72130ff4e9ecc62bf10ea755,51.520081,-0.161759,1,Slow,3.7,"('Type2',)",ubitricity
d98065dc258b85cefbcd211d46db85b6,51.518298,-0.154389,1,Slow,3.7,"('Type2',)",ubitricity
11f2a99d4f6b5ed4a98762980b918562,51.489474,-0.133546,1,Slow,3.7,"('Type2',)",ubitricity
bce60e2e21db809b747eb00bbcbd1361,51.520142,-0.161447,1,Slow,3.7,"('Type2',)",ubitricity
fd3fa754b0ac1869050c5dd06ded3982,51.542148,-0.1065,1,Slow,3.7,"('Type2',)",ubitricity
3e6d5531c2e07abdddc4dceb7d85fde8,51.475989,-0.116467,1,Slow,3.7,"('Type2',)",ubitricity
4fadcbb166741cb5e0e1d874f2772fb6,51.457695,-0.135161,1,Slow,3.7,"('Type2',)",ubitricity
571c2a702724650148dcf7370757cda2,51.455715,-0.154016,1,Slow,3.7,"('Type2',)",ubitricity
d85cb650a0063fee493bda86e7e50ecd,51.496741,-0.192521,1,Slow,3.7,"('Type2',)",ubitricity
56c6d19ee947025ec19f9eb9b283f368,51.496642,-0.15742,1,Slow,3.7,"('Type2',)",ubitricity
4755ef76b9939a550fda7364f55f32ca,51.489947,-0.193212,1,Slow,3.7,"('Type2',)",ubitricity
66812ae75018a6ef1e4b8a2efe46c416,51.493686,-0.186836,1,Slow,3.7,"('Type2',)",ubitricity
32baa8985154c9f45d6f00c04416e904,51.498582,-0.183018,1,Slow,3.7,"('Type2',)",ubitricity
2a17cd3a45ed87c2f638afb4917b463b,51.517734,-0.157879,1,Slow,3.7,"('Type2',)",ubitricity
16770795483a4302b7f1bba0a644f312,51.490789,-0.143675,1,Slow,3.7,"('Type2',)",ubitricity
4c62ff5868c03a22ae0c7f1afed0063e,51.496439,-0.151927,1,Slow,3.7,"('Type2',)",ubitricity
41b88f496bddccec2f8fb8a7560bcdc7,51.529454,-0.141411,1,Slow,3.7,"('Type2',)",ubitricity
c2d10ce70bc6c8f53681ba384ccb840a,51.483352,-0.199258,1,Slow,3.7,"('Type2',)",ubitricity
97f257287ae66136f32d44254c40cbfd,51.517201,-0.157629,1,Slow,3.7,"('Type2',)",ubitricity
ff5cb6d5007c0a3f7e1af9336d1f523c,51.471445,-0.204736,1,Slow,3.7,"('Type2',)",ubitricity
b1b1ad3b658da1d3f0d2475b22322be0,51.479492,-0.188091,1,Slow,3.7,"('Type2',)",ubitricity
971022bc7230674181610c8ea54c5b3a,51.544734,-0.091186,1,Slow,3.7,"('Type2',)",ubitricity
e002cb174561754f3a4e1c289b307641,51.537594,-0.104592,1,Slow,3.7,"('Type2',)",ubitricity
5faf6b003ee3393304fc764342e1c9dc,51.53753,-0.106387,1,Slow,3.7,"('Type2',)",ubitricity
02d9ece9b8124af667964175280109d3,51.537571,-0.104188,1,Slow,3.7,"('Type2',)",ubitricity
cadd4f700963aa4730190b7679fa88f6,51.537539,-0.106034,1,Slow,3.7,"('Type2',)",ubitricity
4b0c2d9b3c32d6a08af16426593b2a1f,51.537556,-0.104247,1,Slow,3.7,"('Type2',)",ubitricity
c02ffbf92524766893492ff928c19176,51.530377,-0.110648,1,Slow,3.7,"('Type2',)",ubitricity
bc40641b0194aa707baed2a2d5116656,51.530341,-0.110616,1,Slow,3.7,"('Type2',)",ubitricity
9e0f960a78e6e6d6b2b8f92fbc8c1927,51.529425,-0.110377,1,Slow,3.7,"('Type2',)",ubitricity
26d5e0478dbf501cc100adffcba6acd9,51.542984,-0.114395,1,Slow,3.7,"('Type2',)",ubitricity
d6bf6e9d845d0d7241905a33317aebab,51.543556,-0.111415,1,Slow,3.7,"('Type2',)",ubitricity
c2d9d05399f4c872bd1b722fe1b9588b,51.542933,-0.114051,1,Slow,3.7,"('Type2',)",ubitricity
44f2378f4b0651daf2cb4fa277e4695e,51.543228,-0.112842,1,Slow,3.7,"('Type2',)",ubitricity
113c2058e052d550d054f82cdcab1f75,51.542772,-0.115197,1,Slow,3.7,"('Type2',)",ubitricity
cc8e05b9bde0f802f8af10273bb89d5c,51.542356,-0.116729,1,Slow,3.7,"('Type2',)",ubitricity
a433ef69e4355bf1896b0ea0f6d667d3,51.495827,-0.184556,1,Slow,5.0,"('Type2',)",ubitricity
98555e2a46b8f678592b7caba74504cf,51.4961,-0.179309,1,Slow,3.7,"('Type2',)",ubitricity
180303f320d0b3d14fb560f0a8a33f6a,51.544275,-0.129843,1,Slow,3.7,"('Type2',)",ubitricity
5cffc7404687e6f11a109ae3ca621104,51.54462,-0.13278,1,Slow,3.7,"('Type2',)",ubitricity
11d5e1fc949795fbe7a6950cf2f994e4,51.538518,-0.145542,1,Slow,3.7,"('Type2',)",ubitricity
4e788a67dca5d15d8cbe26ff7ec1cc51,51.542474,-0.146061,1,Slow,3.7,"('Type2',)",ubitricity
a6601ba88cc504a765cd798618c3fdcf,51.522851,-0.113537,1,Slow,3.7,"('Type2',)",ubitricity
98c08101aa6bfb4ac64546af86a29594,51.523222,-0.138459,1,Slow,3.7,"('Type2',)",ubitricity
c33078fd40166c45306e479b17780b4a,51.540397,-0.156851,1,Slow,3.7,"('Type2',)",ubitricity
df5ac9f24b85ab0b37d7650013516737,51.544398,-0.143976,1,Slow,3.7,"('Type2',)",ubitricity
19ede134e9c0023b6f48eb0520ecc06f,51.521527,-0.119138,1,Slow,3.7,"('Type2',)",ubitricity
7af368a8a2dd49e39acd436c204c12e1,51.52082,-0.13177,1,Slow,3.7,"('Type2',)",ubitricity
dfd95dc6eeb1e36a6d79fd7fcf144a48,51.544943,-0.13233,1,Slow,3.7,"('Type2',)",ubitricity
85a415935680d484c8de26fa6eba23ff,51.543637,-0.1473,1,Slow,3.7,"('Type2',)",ubitricity
95fb7c252162701880b013f2fceae943,51.52357,-0.141419,1,Slow,3.7,"('Type2',)",ubitricity
8d1b6bd626121f91b2b12ac0c6ba0905,51.543054,-0.140793,1,Slow,3.7,"('Type2',)",ubitricity
3c23ee6415c3642476d5e9a514c66a54,51.518144,-0.12398,1,Slow,3.7,"('Type2',)",ubitricity
ed26ff7fbdee97af83445ff6098aa5e4,51.543797,-0.141023,1,Slow,3.7,"('Type2',)",ubitricity
566b971589b228d3b6e5af8123b3c1d4,51.545326,-0.128484,1,Slow,3.7,"('Type2',)",ubitricity
859866b249b5baa3ed3f83a86ec83a62,51.524426,-0.115426,1,Slow,3.7,"('Type2',)",ubitricity
019ebd17867972b004d6683fa4c64d50,51.544928,-0.131178,1,Slow,3.7,"('Type2',)",ubitricity
5877589907765f24d5949e30ded7d21e,51.522974,-0.139037,1,Slow,3.7,"('Type2',)",ubitricity
81d88d4f508d4f0d8acdf98c2b7ddbf3,51.529281,-0.131312,1,Slow,3.7,"('Type2',)",ubitricity
3affcbb957032e3cd1c0c3f8526e5de8,51.535056,-0.143487,1,Slow,3.7,"('Type2',)",ubitricity
f410602c9c86767a50e4aa907b565e45,51.533607,-0.141407,1,Slow,3.7,"('Type2',)",ubitricity
eb98a974c6bc005e6d8217434d983c99,51.543111,-0.1341,1,Slow,3.7,"('Type2',)",ubitricity
82f060a843c94c93e1e27c2a1efb89c8,51.540094,-0.147201,1,Slow,3.7,"('Type2',)",ubitricity
4297ec6a526a0cd1356e9d1e7acdc950,51.529944,-0.128982,1,Slow,3.7,"('Type2',)",ubitricity
d1247139f201f957c314d5c00cfe76ea,51.544626,-0.138579,1,Slow,3.7,"('Type2',)",ubitricity
e637c9c15d72fcbeecdcf3bddc224054,51.543438,-0.147515,1,Slow,3.7,"('Type2',)",ubitricity
0af19bf33eb1ebf336f986ae3ca8f888,51.53749,-0.153773,1,Slow,3.7,"('Type2',)",ubitricity
58cea74fcce438569f008dbdd8b5ae84,51.535019,-0.141875,1,Slow,3.7,"('Type2',)",ubitricity
f8aac844cd8c2808caee118b003bcc17,51.539739,-0.147833,1,Slow,3.7,"('Type2',)",ubitricity
2803163d27ac58633fb69d37bff948de,51.521479,-0.133093,1,Slow,3.7,"('Type2',)",ubitricity
662580899bd43f0689c48ce711740d04,51.531195,-0.141883,1,Slow,3.7,"('Type2',)",ubitricity
877364d5dfccab34e248f361435753ce,51.544858,-0.138982,1,Slow,3.7,"('Type2',)",ubitricity
6c137d3baeb0f02943ced3d280ec4be1,51.543623,-0.145844,1,Slow,3.7,"('Type2',)",ubitricity
8865522a87f300bac8a03a4ddcbc784b,51.543785,-0.151236,1,Slow,3.7,"('Type2',)",ubitricity
d95ddfe8db8b9c7cc122c4a94e2d69ec,51.518054,-0.12494,1,Slow,3.7,"('Type2',)",ubitricity
05e870832c5a9210a4583bea3e016220,51.543734,-0.144091,1,Slow,3.7,"('Type2',)",ubitricity
0babfe8976f43f76e89b11e85ff528e7,51.515614,-0.120802,1,Slow,3.7,"('Type2',)",ubitricity
9aca5280b49e80db6fbbafc651080b09,51.523727,-0.138717,1,Slow,3.7,"('Type2',)",ubitricity
8e40e4f493267328db7ee6769e6565c8,51.535871,-0.144386,1,Slow,3.7,"('Type2',)",ubitricity
0c3b9c2c66ac96cf11e0dc755136b872,51.522196,-0.119192,1,Slow,3.7,"('Type2',)",ubitricity
8d96c207e0243d56db7fd5d4363a96f6,51.523643,-0.140151,1,Slow,3.7,"('Type2',)",ubitricity
efcf3d2770d7690312829b91b9a8a12b,51.54353,-0.134932,1,Slow,3.7,"('Type2',)",ubitricity
c477f70d2885dff00cbb6c3680fd7710,51.525514,-0.130188,1,Slow,3.7,"('Type2',)",ubitricity
2bad3b25b993455f9c56a2fc868ca9cb,51.544724,-0.138674,1,Slow,3.7,"('Type2',)",ubitricity
6a433f664db58ee955f6678d22979a00,51.546499,-0.130376,1,Slow,3.7,"('Type2',)",ubitricity
2f4e195b441580cf1d9cfc64d47e0ab2,51.543245,-0.144122,1,Slow,3.7,"('Type2',)",ubitricity
dfd9daa9afec8fc846becb997c324968,51.542861,-0.134956,1,Slow,3.7,"('Type2',)",ubitricity
620c94ced213766ab3cf11cd439f4582,51.543371,-0.131042,1,Slow,3.7,"('Type2',)",ubitricity
aaeb0dd9b00dd3c72f3d9afa8d85eae6,51.491358,-0.177938,1,Slow,3.7,"('Type2',)",ubitricity
0d57b98fb557ef2f1cc997cc175cfb27,51.491515,-0.178067,1,Slow,3.7,"('Type2',)",ubitricity
21036a2695d09deb1b9907ce00e14d3c,51.501593,-0.197732,1,Slow,3.7,"('Type2',)",ubitricity
9450e3a7d5d7ca30a03c887c841c675f,51.496923,-0.180891,1,Slow,3.7,"('Type2',)",ubitricity
d237300c51703c724af3c76474828fb2,51.494342,-0.201089,1,Slow,3.7,"('Type2',)",ubitricity
7b4184899f8b788841fb3eaf29177fdc,51.48959,-0.18949,1,Slow,5.0,"('Type2',)",ubitricity
1084a3edba56e7dacbe605f9e3aae4a6,51.49735,-0.183712,1,Slow,3.7,"('Type2',)",ubitricity
b0ab7c161bf3a9e1bf42ae864329d568,51.494711,-0.157587,1,Slow,3.7,"('Type2',)",ubitricity
43387760bfe76b71257771d68cfb60ee,51.497887,-0.192612,1,Slow,3.7,"('Type2',)",ubitricity
5fa56c89cbeb4563e37f61c2c64a5a1f,51.496894,-0.162388,1,Slow,3.7,"('Type2',)",ubitricity
4ab4abfa9a64dfa84fc78d95d091291a,51.495742,-0.157238,1,Slow,3.7,"('Type2',)",ubitricity
c2991757470f8f805c5228c0213999fa,51.490789,-0.143675,1,Slow,3.7,"('Type2',)",ubitricity
e376ca757c1ebdfbca96615bf71247bb,51.496895,-0.128714,1,Slow,3.7,"('Type2',)",ubitricity
ae122d4ef76f6ebb1d14a3ff5db14c2c,51.517989,-0.15805,1,Slow,3.7,"('Type2',)",ubitricity
25fe89d98c7f1682a6fcd392e864a45c,51.521864,-0.149935,1,Slow,3.7,"('Type2',)",ubitricity
7841424a7cd1f6c46be088f55a073b16,51.501263,-0.170075,1,Slow,3.7,"('Type2',)",ubitricity
5dc57908816a2b2ae2d7b9315a422ba0,51.516821,-0.152165,1,Slow,3.7,"('Type2',)",ubitricity
afea4b64e0e502a959e91075fcb384c6,51.4909,-0.12871,1,Slow,3.7,"('Type2',)",ubitricity
b46ff064a7b91ca1241d4f7596310756,51.495249,-0.134985,1,Slow,3.7,"('Type2',)",ubitricity
e8178c002b76d3bc689a4a249c72bd68,51.496731,-0.132808,1,Slow,3.7,"('Type2',)",ubitricity
3acd7067cfeb093e13ffa3f020dbbddc,51.487361,-0.144188,1,Slow,3.7,"('Type2',)",ubitricity
6d52c560fac83caa4fc177e3290f15f9,51.519591,-0.14255,1,Slow,3.7,"('Type2',)",ubitricity
9f75fdb0c2b57cbee835ade9f64ce981,51.525052,-0.165058,1,Slow,3.7,"('Type2',)",ubitricity
d0dc2bf7402ef8c264197e6b56b20092,51.52532,-0.163606,1,Slow,3.7,"('Type2',)",ubitricity
dcda828ae5b18f261216974d1fa509a6,51.522431,-0.158852,1,Slow,3.7,"('Type2',)",ubitricity
2a3ae9aa385873f41d3c3bf4a24bbea9,51.521294,-0.1657,1,Slow,3.7,"('Type2',)",ubitricity
196417dcee040658875647a566d33f1b,51.52529,-0.163088,1,Slow,3.7,"('Type2',)",ubitricity
8186ed7b0e7277a5b78dcd32c59f4a59,51.490018,-0.150224,1,Slow,3.7,"('Type2',)",ubitricity
0ddf1b440eaeb5732332bf2e58d2c7e8,51.487477,-0.144162,1,Slow,3.7,"('Type2',)",ubitricity
cd267f07a2366e7652d9bebb35c11798,51.517152,-0.156784,1,Slow,3.7,"('Type2',)",ubitricity
7697c45d6dc3194976988b9933ab0983,51.486555,-0.145418,1,Slow,3.7,"('Type2',)",ubitricity
83e33e33f6924b9ee5526b6ed9c2eb38,51.490078,-0.14206,1,Slow,3.7,"('Type2',)",ubitricity
779a30196f1fb5d49e16eae7149e5c22,51.510936,-0.150825,1,Slow,3.7,"('Type2',)",ubitricity
467a4e0f51cb99464282ed1849314d34,51.487643,-0.143631,1,Slow,3.7,"('Type2',)",ubitricity
1bda9024c96efb3d75384e46dc21cf36,51.490389,-0.143085,1,Slow,3.7,"('Type2',)",ubitricity
21d9f88eb4894c806bed7a416ef0b9a9,51.491413,-0.142879,1,Slow,3.7,"('Type2',)",ubitricity
990d1d945dad7f182cdc4f51960c1fc5,51.525179,-0.164325,1,Slow,3.7,"('Type2',)",ubitricity
a73921413f345d23f9679a0678fce5c1,51.494395,-0.151925,1,Slow,3.7,"('Type2',)",ubitricity
c3ff4b2cf6f15f3b0c5427e342e43920,51.495541,-0.152018,1,Slow,3.7,"('Type2',)",ubitricity
1256a280abab9e91c84614516a4d6068,51.525108,-0.164733,1,Slow,3.7,"('Type2',)",ubitricity
361fa68d48a385fd9ca5b42b414844c6,51.491973,-0.150077,1,Slow,3.7,"('Type2',)",ubitricity
e07aeb77b20bd1a24b96a26369ad7139,51.512844,-0.143349,1,Slow,3.7,"('Type2',)",ubitricity
3aca62adf17c838f9c55c3e61d1cb88c,51.487963,-0.144014,1,Slow,3.7,"('Type2',)",ubitricity
313a1b61941e68378c5c7e184b03d22f,51.49638,-0.146972,1,Slow,3.7,"('Type2',)",ubitricity
0024bd2092a4f3eaa6bd8c1728d3e007,51.491579,-0.14196,1,Slow,3.7,"('Type2',)",ubitricity
692ed49d55a3227f0e9a4a2f71718354,51.525153,-0.163859,1,Slow,3.7,"('Type2',)",ubitricity
81fdd8c49acc08071d602e11cb68f3ce,51.522376,-0.167193,1,Slow,3.7,"('Type2',)",ubitricity
9aa7669e27dc86596f73a2fbacab9045,51.476609,-0.189203,1,Slow,3.7,"('Type2',)",ubitricity
d44cb4b8a9fe81b7f04524d0a604e00d,51.485319,-0.205348,1,Slow,3.7,"('Type2',)",ubitricity
49f4ffcfe660d700980a3ed4bd06505c,51.47282,-0.218401,1,Slow,3.7,"('Type2',)",ubitricity
14383b4f9a2a53d6188649767859e055,51.485357,-0.198248,1,Slow,3.7,"('Type2',)",ubitricity
4e496c8eeb678cb8d5ba85347fdfdbe4,51.499127,-0.231976,1,Slow,3.7,"('Type2',)",ubitricity
7bb62fc652665e464a50dbebdf05abe8,51.498217,-0.220962,1,Slow,3.7,"('Type2',)",ubitricity
6fce0ce6c284cdd08d37838ddc57759c,51.473473,-0.218889,1,Slow,3.7,"('Type2',)",ubitricity
64b3addf459c502d536cd46d3fbf8cae,51.475492,-0.208851,1,Slow,3.7,"('Type2',)",ubitricity
b830abbbf17f535a29a468072f1f7bf5,51.47311,-0.215671,1,Slow,3.7,"('Type2',)",ubitricity
9c8b7f4996dec5bf03dff3f3f09b07f1,51.499319,-0.219282,1,Slow,3.7,"('Type2',)",ubitricity
82140f4642c76a33a8adcf8cd668e21b,51.483697,-0.212057,1,Slow,3.7,"('Type2',)",ubitricity
72a36e8158ffceef8dc28aae2880f440,51.480168,-0.205144,1,Slow,3.7,"('Type2',)",ubitricity
ccfdb67da64389ec771672e80bdbdd27,51.488236,-0.222386,1,Slow,3.7,"('Type2',)",ubitricity
2d4c69b6107fa84cede4e641bd26bc8b,51.483408,-0.211892,1,Slow,3.7,"('Type2',)",ubitricity
28b7a434fbbc5874751a84cc0b56de68,51.476516,-0.18855,1,Slow,3.7,"('Type2',)",ubitricity
b91207cb071bb37e6812a82a0ddfcef1,51.498201,-0.220962,1,Slow,3.7,"('Type2',)",ubitricity
da2284b53b028e6fb26f34f3d06d38e4,51.478707,-0.220349,1,Slow,3.7,"('Type2',)",ubitricity
75d6b9975ef4f62e221cefec725671e5,51.474154,-0.204764,1,Slow,3.7,"('Type2',)",ubitricity
ef0f44555e017be7fcb7e14b3118ee71,51.473296,-0.198735,1,Slow,3.7,"('Type2',)",ubitricity
2146c16ba0c440c7e527a59a2111440c,51.480311,-0.212003,1,Slow,3.7,"('Type2',)",ubitricity
7ec6e2c098e5b8cc247b3d953d5faca2,51.49808,-0.211519,1,Slow,3.7,"('Type2',)",ubitricity
671180893e01ba65f0fbc639362b87f7,51.470253,-0.19086,1,Slow,3.7,"('Type2',)",ubitricity
296c866ac2e9272543e9ff182d7de5a9,51.496876,-0.232429,1,Slow,3.7,"('Type2',)",ubitricity
669e438da787f1f50c0f7045e93c757b,51.489769,-0.211185,1,Slow,3.7,"('Type2',)",ubitricity
676d89913da03460e9ebf83715aff151,51.500701,-0.214671,1,Slow,3.7,"('Type2',)",ubitricity
aa3063a06005f8031bb8d7a84edf0a74,51.484243,-0.212431,1,Slow,3.7,"('Type2',)",ubitricity
bffdd48dbf595d43093e11cfdd6a3048,51.500537,-0.214393,1,Slow,3.7,"('Type2',)",ubitricity
db4f084e914385e578364fa4eebe3bec,51.489868,-0.208269,1,Slow,3.7,"('Type2',)",ubitricity
4c1e76e449f58259197151381b3122b4,51.476136,-0.196533,1,Slow,3.7,"('Type2',)",ubitricity
7889147ca3a3bfbfd59135f070e03efb,51.477182,-0.213654,1,Slow,3.7,"('Type2',)",ubitricity
f24dcd73175c848e12e6eb3a2d085888,51.479553,-0.220875,1,Slow,3.7,"('Type2',)",ubitricity
f7fabb7bd77cc4d7b1c12353929bc7d0,51.483779,-0.209953,1,Slow,3.7,"('Type2',)",ubitricity
f3dbbbd19abcf04e546592b5448f996c,51.499839,-0.213604,1,Slow,3.7,"('Type2',)",ubitricity
8f9d6a805fe4b60281ff631a6cbcda67,51.478957,-0.207356,1,Slow,3.7,"('Type2',)",ubitricity
b7d7b7eecf8f33fe3443bf4b36bfc5b7,51.474286,-0.196468,1,Slow,3.7,"('Type2',)",ubitricity
929b0d542527c6c06c5368c0b75f5998,51.499509,-0.228975,1,Slow,3.7,"('Type2',)",ubitricity
47c6a6de81a6455ffc4edcb8d52d140e,51.487456,-0.208034,1,Slow,3.7,"('Type2',)",ubitricity
9ecf898a40dac65f45e0e39221d940b2,51.48914,-0.219296,1,Slow,3.7,"('Type2',)",ubitricity
a83b3d7b3775f3df7a410c4dcbe14495,51.47822,-0.205893,1,Slow,3.7,"('Type2',)",ubitricity
b27f1d13209e4b4f29bb1940cc9050c3,51.483494,-0.198866,1,Slow,3.7,"('Type2',)",ubitricity
1fe10e386da84395f02f3196879550c6,51.471783,-0.195438,1,Slow,3.7,"('Type2',)",ubitricity
c491561d1d8edaa80bd601d8ff3c8626,51.490628,-0.236214,1,Slow,3.7,"('Type2',)",ubitricity
ee2093ab550de44af29cb2012c2bfaaa,51.485274,-0.213845,1,Slow,3.7,"('Type2',)",ubitricity
ee4c76f0cf0339fef0ee2c38ee40385a,51.488442,-0.221429,1,Slow,3.7,"('Type2',)",ubitricity
fd53bce75246059fe574989f38877331,51.498511,-0.212036,1,Slow,3.7,"('Type2',)",ubitricity
70aec12ce81b24f5aac7e260582a969b,51.498927,-0.212532,1,Slow,3.7,"('Type2',)",ubitricity
f23b179bbf606089c29fa38203dc4c55,51.473759,-0.205294,1,Slow,3.7,"('Type2',)",ubitricity
410564a312d0dcbba98e9548b89ad690,51.472035,-0.206646,1,Slow,3.7,"('Type2',)",ubitricity
15eeb610c531185223b20016cf6f3dff,51.483722,-0.210233,1,Slow,3.7,"('Type2',)",ubitricity
2d15168ba1fbfb28dc48c7b246d4d3b9,51.476803,-0.204571,1,Slow,3.7,"('Type2',)",ubitricity
1c939d2bdabbc0b86d9906d83e5e2710,51.471461,-0.188381,1,Slow,3.7,"('Type2',)",ubitricity
7604e7ec052ff154015f1d3a981a97e6,51.474472,-0.204233,1,Slow,3.7,"('Type2',)",ubitricity
ff4a73b96c1a8fec44c0989c019142a9,51.500098,-0.230137,1,Slow,3.7,"('Type2',)",ubitricity
d219a74f39768576578748ca8fa67e5c,51.484455,-0.210489,1,Slow,3.7,"('Type2',)",ubitricity
9eb2f9dd63ee1a6e874af5249d76599e,51.468134,-0.197259,1,Slow,3.7,"('Type2',)",ubitricity
b4f124c68303045ca2ebd77c607ee2f6,51.483267,-0.199625,1,Slow,3.7,"('Type2',)",ubitricity
78cec1c3830b5e2b7ca34b9cda05daff,51.479669,-0.204888,1,Slow,3.7,"('Type2',)",ubitricity
bb6827e63621ed9f1de6911f7040a453,51.48025,-0.214812,1,Slow,3.7,"('Type2',)",ubitricity
422e03c48915d7ed9e8f891d7c75d412,51.473693,-0.21616,1,Slow,3.7,"('Type2',)",ubitricity
bd812a87b3e7033432a444ea288eb032,51.480674,-0.22166,1,Slow,3.7,"('Type2',)",ubitricity
9641b3d8fe0e9d7366c45c02518277d4,51.488859,-0.2192,1,Slow,3.7,"('Type2',)",ubitricity
ba45537fe5ba626bb1f189e993a12e16,51.472192,-0.194451,1,Slow,3.7,"('Type2',)",ubitricity
1a7496c6a838908d32adaf23c7fde469,51.495777,-0.232999,1,Slow,3.7,"('Type2',)",ubitricity
ffe9304fba15f7a1b039ab4e066cbfcd,51.47382,-0.21641,1,Slow,3.7,"('Type2',)",ubitricity
152861dfff2eed473dc916aa5805ddc8,51.479298,-0.214338,1,Slow,3.7,"('Type2',)",ubitricity
315c28e89007ee350945951fd373fa01,51.48467,-0.210906,1,Slow,3.7,"('Type2',)",ubitricity
f9ef6bf98ef06327a5c8828ce918fc20,51.471224,-0.196813,1,Slow,3.7,"('Type2',)",ubitricity
