time_s,timesteps,episode_steps,total_minutes,total_cost_gbp,success,stranded,soc_final,remaining_km,charge_events,termination_reason,violations_repeat,violations_overlimit,violations_cooldown
1757236184,244210,6,49.00044742729307,0.39130434782608686,1,0,0.15204694637045005,0.0,2,success,0,0,0
1757236185,244211,1,10.0,0.0,1,0,0.3131054926747268,0.0,0,success,0,0,0
1757236186,244215,4,34.500223713646534,0.12499999999999999,1,0,0.1421418711453047,0.0,1,success,0,0,0
1757236188,244225,10,82.75055928411633,0.8043478260869564,0,0,0.267706262956283,0.5706133333333359,3,overlimit,0,1,0
1757236189,244233,8,69.00044742729307,0.5326086956521738,1,0,0.15891162928248337,0.0,2,success,0,0,0
1757236190,244238,5,44.500223713646534,0.26086956521739124,1,0,0.12153424562516557,0.0,1,success,0,0,0
1757236191,244241,3,24.500223713646534,0.26086956521739124,1,0,0.28626862293719163,0.0,1,success,0,0,0
1757236192,244246,5,34.500223713646534,0.26086956521739124,1,0,0.3353131508871126,0.0,1,success,0,0,0
1757236192,244249,3,24.500223713646534,0.26086956521739124,1,0,0.13668816472139436,0.0,1,success,0,0,0
1757236193,244252,3,24.500223713646534,0.26086956521739124,1,0,0.3124261709605084,0.0,1,success,0,0,0
1757236194,244260,8,69.00044742729307,0.5434782608695652,1,0,0.11452711243977479,0.0,2,success,0,0,0
1757236195,244265,5,44.500223713646534,0.2717391304347826,1,0,0.11207648666964641,0.0,1,success,0,0,0
1757236196,244268,3,24.500223713646534,0.26086956521739124,1,0,0.12659886022619765,0.0,1,success,0,0,0
1757236197,244275,7,59.00044742729307,0.5326086956521738,1,0,0.25369206040057884,0.0,2,success,0,0,0
1757236199,244285,10,79.00044742729307,0.5217391304347825,1,0,0.14064702918272626,0.0,2,success,0,0,0
1757236200,244294,9,82.75055928411633,0.8043478260869564,0,0,0.17468908628278595,0.620613333333333,3,overlimit,0,1,0
1757236201,244298,4,34.500223713646534,0.2717391304347826,1,0,0.25383465711114994,0.0,1,success,0,0,0
1757236202,244305,7,59.00044742729307,0.5326086956521738,1,0,0.16136949752634278,0.0,2,success,0,0,0
1757236203,244309,4,34.500223713646534,0.16304347826086954,1,0,0.21055292662954284,0.0,1,success,0,0,0
1757236204,244310,1,10.0,0.0,1,0,0.272101082451227,0.0,0,success,0,0,0
1757236204,244311,1,15.0,0.0,1,0,0.2264263746985107,0.0,0,success,0,0,0
1757236205,244315,4,34.500223713646534,0.2717391304347826,1,0,0.2104830451592994,0.0,1,success,0,0,0
1757236206,244318,3,24.500223713646534,0.2717391304347826,1,0,0.23055578740416482,0.0,1,success,0,0,0
1757236206,244322,4,34.500223713646534,0.2717391304347826,1,0,0.3387844727850103,0.0,1,success,0,0,0
1757236207,244326,4,34.500223713646534,0.26086956521739124,1,0,0.11320745026080295,0.0,1,success,0,0,0
1757236208,244331,5,44.500223713646534,0.26086956521739124,1,0,0.2552248708288226,0.0,1,success,0,0,0
