#{"t_start": 1757209695.3363712, "env_id": "None"}
r,l,t
-208.948375,84,3627.768364
-208.948375,84,3632.970067
-206.459245,84,3638.167079
-206.448375,84,3643.360858
-208.948375,84,3648.549286
-208.948375,84,3653.733313
-208.948375,84,3658.902472
-206.448375,84,3664.078133
-203.977998,84,3669.267027
-208.959245,84,3674.429683
-208.959245,84,3679.62105
-208.812506,84,3684.792375
-208.948375,84,3689.972676
50.0,1,3690.168433
-208.948375,84,3695.352854
-208.948375,84,3700.548172
-208.948375,84,3705.742541
-208.948375,84,3710.905277
-208.959245,84,3716.361068
-202.952627,84,3721.575649
-206.470879,84,3726.738176
-203.948375,84,3731.917855
-203.959245,84,3737.095349
-206.467128,84,3742.279032
-208.948375,84,3747.463786
-208.981748,84,3752.638233
-208.948375,84,3757.796774
-208.948375,84,3762.963147
50.0,1,3763.165325
-203.948375,84,3768.337666
-208.948375,84,3773.532259
-208.883158,84,3778.769318
-208.948375,84,3783.932656
-206.448375,84,3789.118211
-206.448375,84,3794.306229
-206.448375,84,3799.475478
-208.959245,84,3804.660984
-206.459245,84,3809.815973
-208.959245,84,3814.97815
-53.959245,44,3817.747327
-203.948375,84,3822.915142
-48.959245,42,3825.577771
-208.959245,84,3830.727929
-203.959245,84,3835.918169
-208.959245,84,3841.069796
50.0,3,3841.410482
-208.948375,84,3846.582134
-208.959245,84,3851.756701
-208.959245,84,3856.951077
-202.963496,84,3862.164698
-206.448375,84,3867.374019
-206.448375,84,3872.592492
50.0,1,3872.796278
50.0,2,3873.077627
-208.981748,84,3878.310824
-206.448375,84,3883.516808
-208.959245,84,3888.698607
-208.959245,84,3893.880604
-206.448375,84,3899.051664
50.0,1,3899.253947
-206.448375,84,3904.404977
-206.470879,84,3909.610466
-206.459245,84,3914.799011
-203.959245,84,3919.968324
-203.959245,84,3925.169513
-206.448375,84,3930.326078
-208.970879,84,3935.491939
-202.952627,84,3940.704518
-208.948375,84,3945.898431
-208.948375,84,3951.070621
-206.448375,84,3956.27397
-208.948375,84,3961.45055
-131.459245,75,3966.091907
-206.459245,84,3971.456043
-208.948375,84,3976.62036
-208.948375,84,3981.851863
-208.967128,84,3987.028924
-206.470879,84,3992.197288
50.0,1,3992.395066
-208.959245,84,3997.574875
-208.948375,84,4002.724113
-203.959245,84,4007.896526
50.0,2,4008.165284
50.0,1,4008.373408
50.0,1,4008.583649
-208.970879,84,4013.755419
-206.477998,84,4018.93918
-208.948375,84,4024.083107
-208.948375,84,4029.219046
-208.959245,84,4034.392396
-208.977998,84,4039.5803
-206.459245,84,4044.734972
-208.981748,84,4049.886487
-208.948375,84,4055.070297
-206.448375,84,4060.468088
-208.948375,84,4065.767416
-206.459245,84,4070.979451
-208.959245,84,4076.26923
-206.459245,84,4081.522349
-208.959245,84,4086.747952
50.0,2,4087.021949
-208.948375,84,4092.254325
-208.959245,84,4097.551029
-206.448375,84,4102.930157
-208.959245,84,4108.310418
-208.948375,84,4113.793935
-208.959245,84,4119.249929
-208.977998,84,4124.800116
50.0,1,4125.015314
-206.448375,84,4130.663863
-206.459245,84,4136.33521
-208.981748,84,4141.907067
-208.967128,84,4147.514608
-208.977998,84,4153.12616
-208.948375,84,4158.713298
-206.459245,84,4164.386888
-208.959245,84,4170.057865
-208.959245,84,4175.73636
-208.959245,84,4181.473806
-208.967128,84,4187.162804
50.0,1,4187.390164
-208.948375,84,4193.145226
-71.477998,52,4196.776081
-208.967128,84,4202.291151
-208.948375,84,4207.819666
-208.948375,84,4213.47504
50.0,1,4213.695845
-206.459245,84,4219.314425
-202.945125,84,4225.04495
-203.959245,84,4230.702995
-203.948375,84,4236.645233
-208.959245,84,4242.283903
-208.812506,84,4247.888161
-206.448375,84,4253.532846
-208.948375,84,4259.235466
50.0,1,4259.449217
-206.467128,84,4265.009174
-208.948375,84,4270.605307
-208.883158,84,4276.204044
50.0,1,4276.422036
-208.977998,84,4282.092024
-208.959245,84,4287.818599
-208.970879,84,4293.491519
-206.448375,84,4299.10545
-206.448375,84,4304.706284
-206.448375,84,4310.418362
-208.948375,84,4316.105121
-208.959245,84,4321.702597
-208.970879,84,4327.37694
-203.970879,84,4333.116971
-208.948375,84,4338.827398
-208.967128,84,4344.539332
-206.448375,84,4350.148075
-208.967128,84,4355.6927
-206.448375,84,4361.39302
-208.948375,84,4366.98824
-208.959245,84,4372.634976
-208.948375,84,4378.407947
-208.948375,84,4384.107533
-208.959245,84,4389.76548
-208.948375,84,4395.498657
-203.981748,84,4401.253144
-208.948375,84,4407.077329
-206.459245,84,4412.977591
-208.970879,84,4418.732554
-206.448375,84,4424.652314
50.0,1,4424.876017
-208.948375,84,4430.64175
-206.481748,84,4436.416226
-208.948375,84,4442.112367
-208.970879,84,4447.825646
-208.948375,84,4453.475136
-208.977998,84,4459.114833
-208.948375,84,4464.830747
-208.948375,84,4471.175395
-206.448375,84,4476.720403
-206.459245,84,4482.329002
-206.459245,84,4487.965599
-206.459245,84,4493.658245
-208.977998,84,4499.468168
-208.981748,84,4505.215926
-208.981748,84,4510.953777
-208.959245,84,4516.956579
-208.948375,84,4522.721241
-206.481748,84,4528.517637
-208.948375,84,4534.238898
-208.948375,84,4540.012561
-206.467128,84,4545.70141
-208.959245,84,4551.276509
-208.959245,84,4556.881323
-206.448375,84,4562.530625
-203.948375,84,4568.117908
-203.948375,84,4573.753743
-208.959245,84,4579.422356
-206.459245,84,4585.157796
-208.959245,84,4590.885754
-206.459245,84,4596.609658
-203.948375,84,4602.448701
-208.959245,84,4608.250349
-206.448375,84,4613.910719
-206.448375,84,4619.541229
50.0,1,4619.757207
-208.948375,84,4625.385066
-206.470879,84,4631.073565
-208.959245,84,4636.777906
-208.948375,84,4642.617473
-206.448375,84,4648.446828
-208.948375,84,4654.222763
-208.959245,84,4660.034548
-202.941757,84,4665.831977
-208.959245,84,4671.640723
-208.959245,84,4677.496913
-206.448375,84,4683.267946
-208.959245,84,4688.96618
-206.467128,84,4694.634068
-208.977998,84,4700.339035
-58.948375,47,4703.603317
-208.959245,84,4709.296827
-208.959245,84,4715.000422
-208.959245,84,4720.678977
-206.470879,84,4726.367803
-208.948375,84,4732.006708
-208.948375,84,4737.752261
-208.948375,84,4743.489401
-206.481748,84,4749.115242
-208.977998,84,4754.860409
-206.459245,84,4760.534824
-203.948375,84,4766.221161
-208.970879,84,4771.935293
-208.977998,84,4777.596059
-208.948375,84,4783.226389
-208.948375,84,4788.762954
50.0,1,4788.975357
-208.948375,84,4795.001476
-208.948375,84,4800.692334
-208.959245,84,4806.311717
-208.959245,84,4811.953976
-208.948375,84,4817.615015
50.0,1,4817.83518
50.0,1,4818.066466
-208.959245,84,4823.648776
-208.948375,84,4829.297335
-208.948375,84,4834.921385
-208.948375,84,4840.611395
-208.959245,84,4846.22413
-206.467128,84,4851.795288
-208.959245,84,4857.603744
-206.459245,84,4863.270821
-208.959245,84,4868.898585
-208.948375,84,4874.541157
-206.448375,84,4880.174598
-208.948375,84,4885.879127
-208.959245,84,4891.601833
-208.948375,84,4897.267296
-206.459245,84,4902.969547
-208.948375,84,4908.628696
-208.959245,84,4914.301272
-208.948375,84,4919.92279
-208.970879,84,4925.563498
-206.459245,84,4931.283997
-206.470879,84,4936.985161
-208.948375,84,4942.699652
-208.959245,84,4948.460306
-208.977998,84,4954.214923
-208.959245,84,4959.973175
50.0,1,4960.195647
-208.959245,84,4965.984695
-208.981748,84,4971.722757
-208.967128,84,4977.533615
-203.959245,84,4983.240476
-206.459245,84,4988.91679
-208.970879,84,4994.558678
-208.959245,84,5000.2319
-206.448375,84,5005.961039
-208.948375,84,5011.678873
-208.948375,84,5017.437606
-208.948375,84,5023.256616
-206.470879,84,5029.003222
-208.970879,84,5034.784304
-208.948375,84,5040.500087
-208.948375,84,5046.290747
-208.959245,84,5051.984015
-208.959245,84,5057.591907
-203.967128,84,5063.192185
-206.448375,84,5068.902137
-206.448375,84,5074.875465
-208.948375,84,5080.673249
-208.970879,84,5086.399693
-208.948375,84,5092.195161
-206.467128,84,5097.931241
-208.948375,84,5103.635534
-208.959245,84,5109.414753
-206.448375,84,5115.139967
