#{"t_start": 1757069680.7451336, "env_id": "None"}
r,l,t
4.59238,23,916.526366
37.765393,8,917.131974
21.755032,15,918.171685
26.051625,12,918.998681
-63.221581,52,922.118423
33.341599,9,922.833589
31.040755,12,923.676075
11.040755,19,924.887292
-10.561591,30,926.719916
-55.836202,48,929.577288
26.268147,14,930.515837
43.310323,5,930.939008
-32.90762,40,933.38104
-53.321791,49,936.339578
18.540755,15,937.336243
13.540755,17,938.431008
23.323519,14,939.36096
28.143159,12,940.16396
-69.434375,25,941.752048
28.27757,11,942.492648
43.132639,7,943.045211
3.28025,22,944.448961
-13.99715,29,946.252936
28.18105,13,947.153956
41.032872,6,947.64013
-54.939073,19,948.971886
30.86881,11,949.735102
-26.492521,34,951.807317
31.918129,13,952.685194
33.540755,11,953.466033
49.60608,1,953.674122
-54.939073,19,954.920961
38.317399,8,955.51631
18.540755,16,956.580494
35.961639,9,957.234881
28.40885,11,958.008437
5.722719,21,959.368941
-14.135681,29,961.179911
-11.922881,30,963.067156
-37.900231,40,965.554749
43.551625,4,965.91242
0.717977,23,967.385796
22.012758,17,968.497707
40.882159,6,968.983754
28.551625,11,969.739883
10.709879,19,971.014557
-32.989711,39,973.42391
49.31728,2,973.680832
21.631278,17,974.809173
18.32925,17,975.931259
4.59238,24,977.43217
-48.289671,46,980.254466
-99.32357,39,982.643114
41.051625,7,983.174837
3.540755,22,984.572815
43.093214,5,985.00758
32.089859,12,985.858547
38.46793,8,986.455193
49.5756,1,986.677458
30.348584,11,987.46451
11.040755,19,988.698544
50.0,2,988.973347
-5.431991,28,990.72492
38.40681,7,991.249338
40.99669,6,991.711009
-6.459245,26,993.338436
-3.948375,24,994.869291
13.415319,18,996.028332
-27.979511,37,998.343062
38.47333,8,998.933431
15.590934,16,1000.010429
20.60873,14,1000.948635
3.179159,22,1002.3417
-11.81059,28,1004.090925
23.264599,14,1005.044705
16.5595,19,1006.328766
-23.565842,34,1008.490417
42.591803,6,1008.991577
4.349659,24,1010.532397
40.99717,6,1011.011051
9.516598,22,1012.440295
33.409679,10,1013.150905
-56.923123,20,1014.451236
-13.313271,33,1016.510082
18.18005,16,1017.568247
