brand_name,model,release_year,usable_battery_size,energy_consumption/average_consumption,ac_charger/usable_phases,ac_charger/max_power,dc_charger/max_power,dc_charger/charging_curve/0/percentage,dc_charger/charging_curve/0/power,dc_charger/charging_curve/1/percentage,dc_charger/charging_curve/1/power,dc_charger/charging_curve/2/percentage,dc_charger/charging_curve/2/power,dc_charger/charging_curve/3/percentage,dc_charger/charging_curve/3/power,dc_charger/is_default_charging_curve,range,consumption,dc_charger/charging_curve/4/percentage,dc_charger/charging_curve/4/power,dc_charger/charging_curve/5/percentage,dc_charger/charging_curve/5/power,dc_charger/charging_curve/6/percentage,dc_charger/charging_curve/6/power,dc_charger/charging_curve/7/percentage,dc_charger/charging_curve/7/power,dc_charger/charging_curve/8/percentage,dc_charger/charging_curve/8/power,dc_charger/charging_curve/9/percentage,dc_charger/charging_curve/9/power,dc_charger/charging_curve/10/percentage,dc_charger/charging_curve/10/power,dc_charger/charging_curve/11/percentage,dc_charger/charging_curve/11/power
Peugeot,e-Expert Combi Standard 75 kWh,2021,75,25.7,3,11,100,0,100,50,100,80,60,100,30,FALSE,265,25.7,,,,,,,,,,,,,,,,
Peugeot,e-Rifter M 50 kWh,2024,50,21.3,3,11,100,0,100,50,100,80,60,100,30,FALSE,235,21.3,,,,,,,,,,,,,,,,
Peugeot,e-Traveller L3 75 kWh,2024,75,26.2,3,11,100,0,100,50,100,80,60,100,30,FALSE,260,26.2,,,,,,,,,,,,,,,,
Peugeot,e-Expert Combi Long 75 kWh,2021,75,26.2,3,11,100,0,100,50,100,80,60,100,30,FALSE,260,26.2,,,,,,,,,,,,,,,,
Peugeot,e-Traveller Long 75 kWh,2021,75,26.2,3,11,100,0,100,50,100,80,60,100,30,FALSE,260,26.2,,,,,,,,,,,,,,,,
Peugeot,e-Expert Combi Standard 50 kWh,2021,50,25,3,11,101,0,101,20,101,40,81,60,61,TRUE,185,25,80,40,100,11,,,,,,,,,,,,
Peugeot,e-Rifter XL 50 kWh,2024,50,21.7,3,11,100,0,100,50,100,80,60,100,30,FALSE,230,21.7,,,,,,,,,,,,,,,,
Peugeot,e-Rifter Long 50 kWh,2021,50,23.2,3,11,101,0,101,20,101,40,81,60,61,TRUE,200,23.2,80,40,100,11,,,,,,,,,,,,
Peugeot,e-Traveller Standard 50 kWh,2020,50,25,3,11,101,0,101,20,101,40,81,60,61,TRUE,185,25,80,40,100,11,,,,,,,,,,,,
Peugeot,e-Rifter Standard 50 kWh,2021,50,22.6,3,11,101,0,101,20,101,40,81,60,61,TRUE,205,22.6,80,40,100,11,,,,,,,,,,,,
Peugeot,e-Traveller Standard 75 kWh,2021,75,25.7,3,11,100,0,100,50,100,80,60,100,30,FALSE,265,25.7,,,,,,,,,,,,,,,,
Peugeot,e-Traveller L2 50 kWh,2024,50,25.7,3,11,101,0,101,20,101,40,81,60,61,TRUE,180,25.7,80,40,100,11,,,,,,,,,,,,
Peugeot,e-Traveller L2 75 kWh,2024,75,26.2,3,11,100,0,100,50,100,80,60,100,30,FALSE,260,26.2,,,,,,,,,,,,,,,,
Peugeot,e-Traveller Long 50 kWh,2020,50,25,3,11,101,0,101,20,101,40,81,60,61,TRUE,185,25,80,40,100,11,,,,,,,,,,,,
Peugeot,e-Traveller L3 50 kWh,2024,50,25.7,3,11,101,0,101,20,101,40,81,60,61,TRUE,180,25.7,80,40,100,11,,,,,,,,,,,,
Peugeot,e-Expert Combi Long 50 kWh,2021,50,25,3,11,101,0,101,20,101,40,81,60,61,TRUE,185,25,80,40,100,11,,,,,,,,,,,,
Peugeot,e-Expert Combi Compact 50 kWh,2021,50,25,3,11,101,0,101,20,101,40,81,60,61,TRUE,185,25,80,40,100,11,,,,,,,,,,,,
Peugeot,e-3008 97 kWh Long Range,2024,97,19.4,3,11,160,0,160,50,160,80,96,100,48,FALSE,500,19.4,,,,,,,,,,,,,,,,
Peugeot,e-Traveller Compact 50 kWh,2021,50,25,3,11,101,0,101,20,101,40,81,60,61,TRUE,185,25,80,40,100,11,,,,,,,,,,,,
Peugeot,iOn,2011,14.5,17.1,3,11,100,0,100,50,100,80,60,100,11,TRUE,,,,,,,,,,,,,,,,,,
Peugeot,iOn,2016,14.5,17.1,3,11,100,0,100,50,100,80,60,100,11,TRUE,,,,,,,,,,,,,,,,,,
Peugeot,suv,2020,46.3,17.8,3,11,46.3,0,46.3,20,46.3,40,37,60,28,TRUE,,,80,19,100,11,,,,,,,,,,,,
Peugeot,compact,2021,46.3,25,3,11,46.3,0,46.3,20,46.3,40,37,60,28,TRUE,,,80,19,100,11,,,,,,,,,,,,
Peugeot,standard,2020,46.3,25,3,11,46.3,0,46.3,20,46.3,40,37,60,28,TRUE,,,80,19,100,11,,,,,,,,,,,,
Peugeot,long,2020,46.3,25,3,11,46.3,0,46.3,20,46.3,40,37,60,28,TRUE,,,80,19,100,11,,,,,,,,,,,,
Peugeot,standard,2021,68,25.7,3,11,68,0,68,20,68,40,54,60,41,TRUE,,,80,27,100,11,,,,,,,,,,,,
Peugeot,long,2021,68,26.2,3,11,68,0,68,20,68,40,54,60,41,TRUE,,,80,27,100,11,,,,,,,,,,,,
Peugeot,standard,2021,46.3,22.6,3,11,46.3,0,46.3,20,46.3,40,37,60,28,TRUE,,,80,19,100,11,,,,,,,,,,,,
Peugeot,long,2021,46.3,23.2,3,11,46.3,0,46.3,20,46.3,40,37,60,28,TRUE,,,80,19,100,11,,,,,,,,,,,,
Peugeot,suv,2021,46.3,17.1,3,11,46.3,0,46.3,20,46.3,40,37,60,28,TRUE,,,80,19,100,11,,,,,,,,,,,,
Peugeot,combi compact,2021,46.3,25,3,11,46.3,0,46.3,20,46.3,40,37,60,28,TRUE,,,80,19,100,11,,,,,,,,,,,,
Peugeot,combi standard,2021,46.3,25,3,11,46.3,0,46.3,20,46.3,40,37,60,28,TRUE,,,80,19,100,11,,,,,,,,,,,,
Peugeot,combi long,2021,46.3,25,3,11,46.3,0,46.3,20,46.3,40,37,60,28,TRUE,,,80,19,100,11,,,,,,,,,,,,
Peugeot,combi standard,2021,68,25.7,3,11,68,0,68,20,68,40,54,60,41,TRUE,,,80,27,100,11,,,,,,,,,,,,
Peugeot,combi long,2021,68,26.2,3,11,68,0,68,20,68,40,54,60,41,TRUE,,,80,27,100,11,,,,,,,,,,,,
Peugeot,sw,2023,50.8,16.9,3,11,50.8,0,50.8,50,50.8,80,30.48,100,11,FALSE,,,,,,,,,,,,,,,,,,
Peugeot,51kwh,2022,48.1,15.8,3,11,48.1,0,48.1,50,48.1,80,28.86,100,11,FALSE,,,,,,,,,,,,,,,,,,
Peugeot,50kwh,2023,46.3,16,3,7.4,46.3,0,46.3,50,46.3,80,27.78,100,7.4,FALSE,,,,,,,,,,,,,,,,,,
Peugeot,54kwh,2023,50.8,16.9,3,7.4,50.8,0,50.8,50,50.8,80,30.48,100,7.4,FALSE,,,,,,,,,,,,,,,,,,
Peugeot,51kwh,2023,48.1,15.5,3,7.4,48.1,0,48.1,50,48.1,80,28.86,100,7.4,FALSE,,,,,,,,,,,,,,,,,,
Peugeot,73kwh,2023,73,19.2,3,11,73,0,73,30,73,60,51.1,80,29.2,FALSE,,,100,11,,,,,,,,,,,,,,
Peugeot,73kwh dual motor,2025,73,19.5,3,11,73,0,73,30,73,60,51.1,80,29.2,FALSE,,,100,11,,,,,,,,,,,,,,
Peugeot,97kwh long range,2024,96.9,19.4,3,11,96.9,0,96.9,30,96.9,60,67.83,80,38.76,FALSE,,,100,11,,,,,,,,,,,,,,
Polestar,2,2020,75,19.2,3,11,75,0,75,30,75,60,52.5,80,30,FALSE,390,,100,11,,,,,,,,,,,,,,
Polestar,2,2021,75,19,3,11,150,0,150,18,150,20,130,40,130,FALSE,,,42,100,55,90,57,70,79,70,80,25,100,11,,,,
Polestar,2,2021,75,17.6,3,11,150,0,150,18,150,20,130,40,130,FALSE,,,42,100,55,90,57,70,79,70,80,25,100,11,,,,
Polestar,2,2022,67,17.4,3,11,133,0,126.4,75,133,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Polestar,4,2024,94,20.2,3,22,200,0,190,75,200,100,22,,,TRUE,,,,,,,,,,,,,,,,,,
Polestar,4,2024,94,19,3,22,200,0,190,75,200,100,22,,,TRUE,,,,,,,,,,,,,,,,,,
Polestar,3 Long Range Dual motor,2022,107,22.1,3,11,250,0,250,50,250,80,125,100,50,FALSE,485,,,,,,,,,,,,,,,,,
Polestar,3 Long Range Single motor,2024,107,21.4,3,11,250,0,250,50,250,80,125,100,50,FALSE,500,,,,,,,,,,,,,,,,,
Polestar,3 Long Range Performance,2022,107,22.8,3,11,250,0,250,50,250,80,125,100,50,FALSE,470,,,,,,,,,,,,,,,,,
Polestar,2 Long Range Performance,2024,79,17.6,3,11,205,0,205,50,205,80,102.5,100,41,FALSE,450,,,,,,,,,,,,,,,,,
Polestar,standard range single motor,2021,61,17.7,3,11,61,0,61,20,61,40,49,60,37,TRUE,,,80,24,100,11,,,,,,,,,,,,
Polestar,long range single motor,2021,75,17.9,3,11,75,0,75,30,75,60,52.5,80,30,FALSE,,,100,11,,,,,,,,,,,,,,
Polestar,long range dual motor,2021,75,19.2,3,11,75,0,75,30,75,60,52.5,80,30,FALSE,,,100,11,,,,,,,,,,,,,,
Polestar,standard range single motor,2022,67,17.6,3,11,67,0,67,30,67,60,46.9,80,26.8,FALSE,,,100,11,,,,,,,,,,,,,,
Polestar,long range dual motor,2022,107,22.1,3,11,107,0,107,30,107,60,74.9,80,42.8,FALSE,,,100,11,,,,,,,,,,,,,,
Polestar,long range,2022,107,22.8,3,11,107,0,107,30,107,60,74.9,80,42.8,FALSE,,,100,11,,,,,,,,,,,,,,
Polestar,standard range single motor,2023,67,16.5,3,11,67,0,67,30,67,60,46.9,80,26.8,FALSE,,,100,11,,,,,,,,,,,,,,
Polestar,long range single motor,2023,79,16.8,3,11,79,0,79,30,79,60,55.3,80,31.6,FALSE,,,100,11,,,,,,,,,,,,,,
Polestar,long range dual motor,2023,79,17.6,3,11,79,0,79,30,79,60,55.3,80,31.6,FALSE,,,100,11,,,,,,,,,,,,,,
Polestar,long range,2023,79,17.6,3,11,79,0,79,30,79,60,55.3,80,31.6,FALSE,,,100,11,,,,,,,,,,,,,,
Polestar,long range single motor,2024,94,19,3,11,94,0,94,30,94,60,65.8,80,37.6,FALSE,,,100,11,,,,,,,,,,,,,,
Polestar,long range dual motor,2024,94,19.4,3,11,94,0,94,30,94,60,65.8,80,37.6,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,Taycan,2023,71,20.4,3,11,71,0,71,20,71,40,57,60,43,TRUE,,,80,28,100,11,,,,,,,,,,,,
Porsche,Taycan,2023,83.7,19,3,11,268,0,254.6,75,268,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Porsche,Taycan,2020,71,19.5,3,11,225,0,213.8,75,225,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Porsche,Taycan,2023,71,17.1,3,11,223,0,211.9,75,223,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Porsche,Taycan,2023,83.7,19,3,11,268,0,254.6,75,268,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Porsche,Taycan,2020,83.7,19.7,3,11,270,0,256.5,75,270,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Porsche,Taycan,2023,83.7,17.4,3,11,268,0,254.6,75,268,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Porsche,Taycan,2023,83.7,17.3,3,11,268,0,254.6,75,268,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Porsche,Taycan,2023,83.7,18.8,3,11,268,0,254.6,75,268,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Porsche,Taycan,2020,83.7,21.5,3,11,270,0,256.5,75,270,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Porsche,Taycan,2023,83.7,19.7,3,11,268,0,254.6,75,268,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Porsche,Taycan,2020,83.7,22.3,3,11,270,0,256.5,75,270,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Porsche,Taycan,2023,83.7,19.5,3,11,268,0,254.6,75,268,100,11,,,TRUE,,,,,,,,,,,,,,,,,,
Porsche,Macan 4 Electric,2024,95,19.6,3,11,270,0,270,50,270,80,162,100,81,FALSE,485,,,,,,,,,,,,,,,,,
Porsche,Macan Electric,2024,95,18.6,3,11,270,0,270,50,270,80,162,100,81,FALSE,510,,,,,,,,,,,,,,,,,
Porsche,Macan Turbo Electric,2024,95,20.2,3,11,270,0,270,50,270,80,162,100,81,FALSE,470,,,,,,,,,,,,,,,,,
Porsche,Macan 4S Electric,2024,95,19.6,3,11,270,0,270,50,270,80,162,100,81,FALSE,485,19.6,,,,,,,,,,,,,,,,
Porsche,Taycan Turbo,2020,83.7,20.9,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,4 cross turismo,2021,83.7,19.9,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,turbo,2020,83.7,20.2,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,4s,2020,71,18,3,11,71,0,71,20,71,40,57,60,43,TRUE,,,80,28,100,11,,,,,,,,,,,,
Porsche,4s plus,2020,83.7,18.2,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,plus,2021,83.7,17.6,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,4s cross turismo,2021,83.7,19.9,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,turbo cross turismo,2021,83.7,21.2,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,turbo s cross turismo,2021,83.7,22,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,gts,2022,83.7,18.6,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,gts sport turismo,2022,83.7,19.7,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,sport turismo,2022,71,18.7,3,11,71,0,71,20,71,40,57,60,43,TRUE,,,80,28,100,11,,,,,,,,,,,,
Porsche,plus sport turismo,2022,83.7,18.8,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,4s sport turismo,2022,71,19.2,3,11,71,0,71,20,71,40,57,60,43,TRUE,,,80,28,100,11,,,,,,,,,,,,
Porsche,4s plus sport turismo,2022,83.7,19.5,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,turbo sport turismo,2022,83.7,20.7,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,turbo s sport turismo,2022,83.7,21.2,3,11,83.7,0,83.7,20,83.7,40,67,60,50,TRUE,,,80,33,100,11,,,,,,,,,,,,
Porsche,plus,2023,83.7,17.3,3,11,83.7,0,83.7,40,83.7,70,66.96,90,33.48,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,4s,2023,71,17.1,3,11,71,0,71,40,71,70,56.8,90,28.4,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,4s plus,2023,83.7,17.4,3,11,83.7,0,83.7,40,83.7,70,66.96,90,33.48,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,turbo,2023,83.7,18.8,3,11,83.7,0,83.7,40,83.7,70,66.96,90,33.48,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,turbo s,2023,83.7,19.5,3,11,83.7,0,83.7,40,83.7,70,66.96,90,33.48,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,4 cross turismo,2023,83.7,19,3,11,83.7,0,83.7,40,83.7,70,66.96,90,33.48,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,4s cross turismo,2023,83.7,19,3,11,83.7,0,83.7,40,83.7,70,66.96,90,33.48,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,turbo cross turismo,2023,83.7,19.7,3,11,83.7,0,83.7,40,83.7,70,66.96,90,33.48,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,turbo s cross turismo,2023,83.7,20.4,3,11,83.7,0,83.7,40,83.7,70,66.96,90,33.48,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,electric,2024,95,18.6,3,11,95,0,95,40,95,70,76,90,38,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,4 electric,2024,95,19.6,3,11,95,0,95,40,95,70,76,90,38,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,turbo electric,2024,95,20.2,3,11,95,0,95,40,95,70,76,90,38,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,Taycan,2024,82.3,16.6,3,11,82.3,0,82.3,40,82.3,70,65.84,90,32.92,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,plus,2024,97,16.9,3,11,97,0,97,40,97,70,77.6,90,38.8,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,Taycan 4S,2024,82.3,16.8,3,11,82.3,0,82.3,40,82.3,70,65.84,90,32.92,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,4s plus,2024,97,17.2,3,11,97,0,97,40,97,70,77.6,90,38.8,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,turbo,2024,97,18.1,3,11,97,0,97,40,97,70,77.6,90,38.8,FALSE,,,100,11,,,,,,,,,,,,,,
Porsche,turbo s,2024,97,18.5,3,11,97,0,97,40,97,70,77.6,90,38.8,FALSE,,,100,11,,,,,,,,,,,,,,
Renault,5 E-Tech,2025,40,15.7,3,11,80,0,76,50,80,80,40,100,16,TRUE,,,,,,,,,,,,,,,,,,
Renault,5 E-Tech,2025,40,15.7,3,11,80,0,76,50,80,80,40,100,16,TRUE,,,,,,,,,,,,,,,,,,
Renault,5 E-Tech,2025,52,16.3,3,11,100,0,95,50,100,80,50,100,20,TRUE,,,,,,,,,,,,,,,,,,
Renault,Kangoo ZE,2011,33,19.4,1,7.2,150,0,150,20,150,40,120,60,90,TRUE,,,80,60,100,11,,,,,,,,,,,,
Renault,Megane E-Tech,2022,40,16.3,3,22,85,0,80.8,75,85,100,22,,,TRUE,,,,,,,,,,,,,,,,,,
Renault,Megane E-Tech,2022,60,17.1,3,22,130,0,123.5,75,130,100,22,,,TRUE,,,,,,,,,,,,,,,,,,
Renault,Scenic,2023,60,17.6,3,22,130,0,123.5,75,130,100,22,,,TRUE,,,,,,,,,,,,,,,,,,
Renault,Scenic,2023,87,17.9,3,22,150,0,142.5,75,150,100,22,,,TRUE,,,,,,,,,,,,,,,,,,
Renault,Twingo Z.E.,2020,21.3,16.3,3,22,150,0,150,20,150,40,120,60,90,TRUE,,,80,60,100,11,,,,,,,,,,,,
Renault,Twizy,2012,6.1,6.1,1,2.3,150,0,150,20,150,40,120,60,90,TRUE,,,80,60,100,11,,,,,,,,,,,,
Renault,Zoe,2013,22,15.5,3,43,150,0,150,20,150,40,120,60,90,TRUE,,,80,60,100,11,,,,,,,,,,,,
Renault,Zoe,2017,41,16.7,3,11,100,0,100,50,100,80,60,100,11,TRUE,,,,,,,,,,,,,,,,,,
Renault,Zoe,2015,22,15.5,3,22,150,0,150,20,150,40,120,60,90,TRUE,,,80,60,100,11,,,,,,,,,,,,
Renault,Zoe,2017,41,16.1,3,11,100,0,100,50,100,80,60,100,11,TRUE,,,,,,,,,,,,,,,,,,
Renault,Zoe,2019,41,16.1,3,22,46,0,41,52,46,80,27,100,22,FALSE,,,,,,,,,,,,,,,,,,
Renault,Zoe,2019,52,16.5,3,22,46,0,41,52,46,80,27,100,22,FALSE,,,,,,,,,,,,,,,,,,
Renault,Zoe,2019,52,17.4,3,22,46,0,41,52,46,80,27,100,22,FALSE,,,,,,,,,,,,,,,,,,
Renault,4 E-Tech 52kWh 150hp,2025,52,16.5,3,11,100,0,100,50,100,80,50,100,20,FALSE,315,,,,,,,,,,,,,,,,,
Renault,Megane E-Tech EV60 220hp,2025,60,15.8,3,11,129,0,129,50,129,80,64.5,100,25.8,FALSE,380,,,,,,,,,,,,,,,,,
Renault,Zoe ZE50 R135,2019,52,16.8,3,11,46,0,46,20,46,40,37,60,28,TRUE,310,,80,18,100,11,,,,,,,,,,,,
Renault,Twingo Electric,2020,21.3,15.8,3,11,150,0,150,20,150,40,120,60,90,TRUE,135,,80,60,100,11,,,,,,,,,,,,
Renault,Megane E-Tech EV60 130hp,2025,60,15.8,3,11,129,0,129,50,129,80,64.5,100,25.8,FALSE,380,,,,,,,,,,,,,,,,,
Renault,Kangoo E-Tech Electric,2022,45,20,3,11,80,0,80,50,80,80,40,100,16,FALSE,225,,,,,,,,,,,,,,,,,
Renault,Kangoo Maxi ZE 33,2017,31,19.4,3,11,150,0,150,20,150,40,120,60,90,TRUE,160,,80,60,100,11,,,,,,,,,,,,
Renault,Zoe R110,2018,41,16.4,3,11,150,0,150,20,150,40,120,60,90,TRUE,250,,80,60,100,11,,,,,,,,,,,,
Renault,Scenic E-Tech EV60 170hp,2023,60,17.6,3,11,130,0,130,50,130,80,65,100,26,FALSE,340,,,,,,,,,,,,,,,,,
Renault,Zoe ZE40 R110,2019,41,16.1,3,11,45,0,45,50,45,80,27,100,13.5,FALSE,255,,,,,,,,,,,,,,,,,
Renault,4 E-Tech 40kWh 120hp,2025,40,16.3,3,11,80,0,80,50,80,80,40,100,16,FALSE,245,16.3,,,,,,,,,,,,,,,,
Renault,Megane E-Tech EV40 130hp,2022,40,15.4,3,11,85,0,85,50,85,80,42.5,100,17,FALSE,260,15.4,,,,,,,,,,,,,,,,
Renault,Kangoo Grand E-Tech Electric,2024,45,20.5,3,11,80,0,80,50,80,80,40,100,16,FALSE,220,20.5,,,,,,,,,,,,,,,,
Renault,Zoe R90 Entry,2017,23.3,16.6,3,11,150,0,150,20,150,40,120,60,90,TRUE,140,16.6,80,60,100,11,,,,,,,,,,,,
Renault,Scenic E-Tech EV87 220hp,2023,87,18.1,3,11,150,0,150,50,150,80,75,100,30,FALSE,480,18.1,,,,,,,,,,,,,,,,
Renault,Zoe ZE50 R110,2019,52,16.5,3,11,46,0,46,20,46,40,37,60,28,TRUE,315,16.5,80,18,100,11,,,,,,,,,,,,
Renault,Zoe Q210,2013,23.3,17.9,3,11,43,0,43,50,43,80,25.8,100,12.9,FALSE,130,,,,,,,,,,,,,,,,,
Renault,Zoe,2013,23.3,17.9,3,11,100,0,100,50,100,80,60,100,11,TRUE,,,,,,,,,,,,,,,,,,
Renault,Zoe,2015,23.3,16.1,3,23.3,23.3,0,23.3,70,23.3,80,16.31,100,23.3,FALSE,,,,,,,,,,,,,,,,,,
Renault,Zoe R90,2017,23.3,16.6,3,11,100,0,100,50,100,80,60,100,11,TRUE,,,,,,,,,,,,,,,,,,
Renault,Kangoo Maxi ZE,2017,31,19.4,3,31,31,0,31,20,31,40,25,60,19,TRUE,,,80,12,100,11,,,,,,,,,,,,
Renault,Zoe,2018,41,16.4,3,41,41,0,41,20,41,40,33,60,25,TRUE,,,80,16,100,11,,,,,,,,,,,,
Renault,q90,2018,41,16.7,3,41,41,0,41,20,41,40,33,60,25,TRUE,,,80,16,100,11,,,,,,,,,,,,
Renault,r90,2018,41,16.1,3,41,41,0,41,20,41,40,33,60,25,TRUE,,,80,16,100,11,,,,,,,,,,,,
Renault,ze50 r110,2019,52,16.5,3,11,52,0,52,50,52,80,31.2,100,11,FALSE,,,,,,,,,,,,,,,,,,
Renault,ze50 r135,2019,52,16.8,3,11,52,0,52,50,52,80,31.2,100,11,FALSE,,,,,,,,,,,,,,,,,,
Renault,ze40 r110,2019,41,16.1,3,41,41,0,41,20,41,40,33,60,25,TRUE,,,80,16,100,11,,,,,,,,,,,,
Renault,electric,2020,21.3,15.8,3,21.3,21.3,0,21.3,70,21.3,80,14.91,100,21.3,FALSE,,,,,,,,,,,,,,,,,,
Renault,e-tech ev60 220hp,2022,60,15.8,3,11,60,0,60,50,60,80,36,100,11,FALSE,,,,,,,,,,,,,,,,,,
Renault,e-tech ev40 130hp,2022,40,15.4,3,40,40,0,40,50,40,80,24,100,40,FALSE,,,,,,,,,,,,,,,,,,
Renault,e-tech ev60 130hp,2022,60,15.8,3,11,60,0,60,50,60,80,36,100,11,FALSE,,,,,,,,,,,,,,,,,,
Renault,e-tech electric,2022,45,20,3,11,45,0,45,50,45,80,27,100,11,FALSE,,,,,,,,,,,,,,,,,,
Renault,grand e-tech electric,2024,45,20.5,3,22,45,0,45,50,45,80,27,100,22,FALSE,,,,,,,,,,,,,,,,,,
Renault,e-tech ev60 170hp,2023,60,17.6,3,22,60,0,60,50,60,80,36,100,22,FALSE,,,,,,,,,,,,,,,,,,
Renault,e-tech ev87 220hp,2023,87,18.1,3,22,87,0,87,30,87,60,60.9,80,34.8,FALSE,,,100,22,,,,,,,,,,,,,,
Rolls-Royce,Spectre,2023,102,21.9,3,22,102,0,102,20,102,40,82,60,61,TRUE,,,80,41,100,11,,,,,,,,,,,,
SEAT,Mii Electric,2020,32.3,16.6,2,7.2,34,0,32,27,34,80,14,100,7,FALSE,,,,,,,,,,,,,,,,,,
SEAT,Mii Electric,2020,32.3,15.8,3,11,37,0,37,50,37,80,22.2,100,11.1,FALSE,205,15.8,,,,,,,,,,,,,,,,
SEAT,electric,2020,32.3,15.8,3,32.3,32.3,0,32.3,50,32.3,80,19.38,100,32.3,FALSE,,,,,,,,,,,,,,,,,,
SEAT,Mii Electric,2020,32.3,16.6,2,7.2,34,0,32,27,34,80,14,100,7,FALSE,,,,,,,,,,,,,,,,,,
SEAT,Mii Electric,2020,32.3,15.8,3,11,37,0,37,50,37,80,22.2,100,11.1,FALSE,205,15.8,,,,,,,,,,,,,,,,
SEAT,electric,2020,32.3,15.8,3,32.3,32.3,0,32.3,50,32.3,80,19.38,100,32.3,FALSE,,,,,,,,,,,,,,,,,,
Silence,S04,2023,11.2,8.5,1,2.3,150,0,150,20,150,40,120,60,90,TRUE,,,80,60,100,11,,,,,,,,,,,,
Skoda,CITIGOe iV,2020,32.3,16.6,2,7.2,34,0,32,27,34,80,14,100,7,FALSE,,,,,,,,,,,,,,,,,,
Skoda,Elroq,2024,52,16.5,3,11,145,0,145,30,145,60,130.5,80,72.5,TRUE,,,100,29,,,,,,,,,,,,,,
Skoda,Elroq,2024,59,17.1,3,11,165,0,165,30,165,60,148.5,80,82.5,TRUE,,,100,33,,,,,,,,,,,,,,
Skoda,Elroq,2024,77,17.1,3,11,175,0,175,30,175,60,157.5,80,87.5,TRUE,,,100,35,,,,,,,,,,,,,,
Skoda,Enyaq,2024,52,16.8,3,11,145,0,145,30,145,60,130.5,80,72.5,TRUE,,,100,29,,,,,,,,,,,,,,
Skoda,Enyaq,2023,77,17.1,3,11,135,0,135,30,135,60,121.5,80,67.5,TRUE,,,100,27,,,,,,,,,,,,,,
Skoda,Enyaq,2023,77,17.5,3,11,175,0,175,30,175,60,157.5,80,87.5,TRUE,,,100,35,,,,,,,,,,,,,,
Skoda,Enyaq,2023,77,17.7,3,11,175,0,175,30,175,60,157.5,80,87.5,TRUE,,,100,35,,,,,,,,,,,,,,
Skoda,Enyaq Coupe,2023,77,16,3,11,135,0,135,30,135,60,121.5,80,67.5,TRUE,,,100,27,,,,,,,,,,,,,,
