brand_name,brand_id,id,brand,model,vehicle_type,variant,release_year,usable_battery_size,energy_consumption/average_consumption,ac_charger/ports/0,ac_charger/usable_phases,ac_charger/max_power,dc_charger/ports/0,dc_charger/max_power,dc_charger/charging_curve/0/percentage,dc_charger/charging_curve/0/power,dc_charger/charging_curve/1/percentage,dc_charger/charging_curve/1/power,dc_charger/charging_curve/2/percentage,dc_charger/charging_curve/2/power,dc_charger/charging_curve/3/percentage,dc_charger/charging_curve/3/power,dc_charger/is_default_charging_curve,charging_voltage,url,status,error,updated_at,isFixingEmptyName,_manually_fixed_fields/0,battery_size,range,consumption,dc_charger/charging_curve/4/percentage,dc_charger/charging_curve/4/power,dc_charger/charging_curve/5/percentage,dc_charger/charging_curve/5/power,_manually_fixed_fields/1,energy_consumption/range,ac_charger/ports/1,type,dc_charger/charging_curve/6/percentage,dc_charger/charging_curve/6/power,dc_charger/charging_curve/7/percentage,dc_charger/charging_curve/7/power,dc_charger/charging_curve/8/percentage,dc_charger/charging_curve/8/power,dc_charger/charging_curve/9/percentage,dc_charger/charging_curve/9/power,dc_charger/charging_curve/10/percentage,dc_charger/charging_curve/10/power,_model_hash,ac_charger/phases,nominal_battery_size,battery_type,dc_charger/ports/1,dc_charger/charging_curve/11/percentage,dc_charger/charging_curve/11/power,dc_charger/ports/2
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,37378681-ea22-48bc-a376-1c3d9ba304ca,Renault,Zoe R90,car,Entry,2017.0,23.3,16.6,type2,3.0,11.0,ccs,100.0,0.0,100.0,50.0,100.0,80.0,60.0,100.0,11.0,True,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,2491b711-0440-4a1a-ba06-2db17fe33b64,Renault,Kangoo Maxi ZE,car,33,2017.0,31.0,19.4,type2,3.0,31.0,ccs,31.0,0.0,31.0,20.0,31.0,40.0,25.0,60.0,19.0,True,400.0,,,,,,charging_curve,,,,80.0,12.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,748de479-af53-4598-bf8b-8fd40f82396f,Renault,Zoe,car,R110,2018.0,41.0,16.4,type2,3.0,41.0,ccs,41.0,0.0,41.0,20.0,41.0,40.0,33.0,60.0,25.0,True,400.0,,,,,,charging_curve,,,,80.0,16.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,11828f12-d7df-41a9-9b58-9367de77c5f0,Renault,q90,car,,2018.0,41.0,16.7,type2,3.0,41.0,ccs,41.0,0.0,41.0,20.0,41.0,40.0,33.0,60.0,25.0,True,400.0,,,,,,charging_curve,,,,80.0,16.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,96627666-aa94-4f54-b62b-bdd22ae9bc9a,Renault,r90,car,,2018.0,41.0,16.1,type2,3.0,41.0,ccs,41.0,0.0,41.0,20.0,41.0,40.0,33.0,60.0,25.0,True,400.0,,,,,,charging_curve,,,,80.0,16.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,c6a4e887-c335-4e6e-9346-b9c6640ed11d,Renault,ze50 r110,car,,2019.0,52.0,16.5,type2,3.0,11.0,ccs,52.0,0.0,52.0,50.0,52.0,80.0,31.2,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,323d844a-6845-426d-9afd-96b22c7c71f6,Renault,ze50 r135,car,,2019.0,52.0,16.8,type2,3.0,11.0,ccs,52.0,0.0,52.0,50.0,52.0,80.0,31.2,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,b9c44745-45c7-4645-8cb2-73963b24af34,Renault,ze40 r110,car,,2019.0,41.0,16.1,type2,3.0,41.0,ccs,41.0,0.0,41.0,20.0,41.0,40.0,33.0,60.0,25.0,True,400.0,,,,,,charging_curve,,,,80.0,16.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,84abba88-8c4e-468e-852e-675d09d30497,Renault,electric,car,,2020.0,21.3,15.8,type2,3.0,21.3,ccs,21.3,0.0,21.3,70.0,21.3,80.0,14.91,100.0,21.3,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,41a62864-722c-4ed2-9a9d-bd3caf40c4bc,Renault,e-tech ev60 220hp,car,,2022.0,60.0,15.8,type2,3.0,11.0,ccs,60.0,0.0,60.0,50.0,60.0,80.0,36.0,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,ec967c25-7eaf-4eb7-b829-690ed0870e3f,Renault,e-tech ev40 130hp,car,,2022.0,40.0,15.4,type2,3.0,40.0,ccs,40.0,0.0,40.0,50.0,40.0,80.0,24.0,100.0,40.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,05ce5fff-af21-4f9d-8a78-dd39b7e058b2,Renault,e-tech ev60 130hp,car,,2022.0,60.0,15.8,type2,3.0,11.0,ccs,60.0,0.0,60.0,50.0,60.0,80.0,36.0,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,5836781f-5412-4b04-955c-4a2cb4f0d32d,Renault,e-tech electric,car,,2022.0,45.0,20.0,type2,3.0,11.0,ccs,45.0,0.0,45.0,50.0,45.0,80.0,27.0,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-pr0vcr,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,f4a87894-a919-4b16-995a-ec48a7da7dce,Renault,grand e-tech electric,car,,2024.0,45.0,20.5,type2,3.0,22.0,ccs,45.0,0.0,45.0,50.0,45.0,80.0,27.0,100.0,22.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,f905av,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,206c5f4e-5c56-4771-ada7-9114084dfa59,Renault,e-tech ev60 170hp,car,,2023.0,60.0,17.6,type2,3.0,22.0,ccs,60.0,0.0,60.0,50.0,60.0,80.0,36.0,100.0,22.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,clb1ul,,,,,,,
Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,743a943b-4182-4abd-a677-8446b835a7c5,Renault,e-tech ev87 220hp,car,,2023.0,87.0,18.1,type2,3.0,22.0,ccs,87.0,0.0,87.0,30.0,87.0,60.0,60.9,80.0,34.8,False,400.0,,,,,,,,,,100.0,22.0,,,,,,,,,,,,,,,,,e5h0gn,,,,,,,
Rolls-Royce,7c6b5a44-3827-4160-8e7d-6c5433210a9f,d8883554-35e1-4277-b0fb-45457c2cd65e,Rolls-Royce,Spectre,car,,2023.0,102.0,21.9,type2,3.0,22.0,ccs,102.0,0.0,102.0,20.0,102.0,40.0,82.0,60.0,61.0,True,400.0,https://ev-database.org/car/1765/Rolls-Royce-Spectre,pending,empty model name,2025-04-11T13:43:53.470Z,True,energy_consumption,,,,80.0,41.0,100.0,11.0,charging_curve,,,bev,,,,,,,,,,,,,,,,,,
SEAT,91c527ff-aa74-4dbb-9091-36fb5ddd44b6,2eea1ef2-0fd1-481d-adee-68044666614e,SEAT,Mii Electric,car,CCS,2020.0,32.3,16.6,type2,2.0,7.2,ccs,34.0,0.0,32.0,27.0,34.0,80.0,14.0,100.0,7.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEAT,91c527ff-aa74-4dbb-9091-36fb5ddd44b6,a3a49de6-975e-47d4-afeb-90f21e6a6f50,SEAT,Mii Electric,car,,2020.0,32.3,15.8,type2,3.0,11.0,ccs,37.0,0.0,37.0,50.0,37.0,80.0,22.2,100.0,11.1,False,400.0,,,,,,,32.3,205.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,
SEAT,91c527ff-aa74-4dbb-9091-36fb5ddd44b6,ee5a4d7d-df8c-4ea3-9203-c2c22d6710d7,SEAT,electric,car,,2020.0,32.3,15.8,type2,3.0,32.3,ccs,32.3,0.0,32.3,50.0,32.3,80.0,19.38,100.0,32.3,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1h99s,,,,,,,
SEAT,91c527ff-aa74-4dbb-9091-36fb5ddd44b6,2eea1ef2-0fd1-481d-adee-68044666614e,SEAT,Mii Electric,car,CCS,2020.0,32.3,16.6,type2,2.0,7.2,ccs,34.0,0.0,32.0,27.0,34.0,80.0,14.0,100.0,7.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEAT,91c527ff-aa74-4dbb-9091-36fb5ddd44b6,a3a49de6-975e-47d4-afeb-90f21e6a6f50,SEAT,Mii Electric,car,,2020.0,32.3,15.8,type2,3.0,11.0,ccs,37.0,0.0,37.0,50.0,37.0,80.0,22.2,100.0,11.1,False,400.0,,,,,,,32.3,205.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,
SEAT,91c527ff-aa74-4dbb-9091-36fb5ddd44b6,ee5a4d7d-df8c-4ea3-9203-c2c22d6710d7,SEAT,electric,car,,2020.0,32.3,15.8,type2,3.0,32.3,ccs,32.3,0.0,32.3,50.0,32.3,80.0,19.38,100.0,32.3,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1h99s,,,,,,,
Silence,ac088c26-ad28-478a-9e9a-0a6c7f9eeb51,4d21bcc7-7bed-4f75-a3d8-40427b4f52c7,Silence,S04,microcar,,2023.0,11.2,8.5,,1.0,2.3,ccs,150.0,0.0,150.0,20.0,150.0,40.0,120.0,60.0,90.0,True,48.0,,,,,,,,,,80.0,60.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,ffcd3116-4e17-49ff-a926-941c062643ea,Skoda,CITIGOe iV,car,CCS,2020.0,32.3,16.6,type2,2.0,7.2,ccs,34.0,0.0,32.0,27.0,34.0,80.0,14.0,100.0,7.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,b81a13b0-beca-447b-a6aa-11d0689c1773,Skoda,Elroq,car,50,2024.0,52.0,16.5,,3.0,11.0,ccs,145.0,0.0,145.0,30.0,145.0,60.0,130.5,80.0,72.5,True,400.0,,,,,,,,,,100.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,9930db05-3314-4b9d-b169-e9acca4324fc,Skoda,Elroq,car,60,2024.0,59.0,17.1,type2,3.0,11.0,ccs,165.0,0.0,165.0,30.0,165.0,60.0,148.5,80.0,82.5,True,400.0,,,,,,,,,,100.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,3568f6a2-06e9-437b-be27-e93f21e529b0,Skoda,Elroq,car,85,2024.0,77.0,17.1,type2,3.0,11.0,ccs,175.0,0.0,175.0,30.0,175.0,60.0,157.5,80.0,87.5,True,400.0,,,,,,,,,,100.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,cdda9d0c-0c6b-400a-b2b3-ed69cdde18ac,Skoda,Enyaq,car,50,2024.0,52.0,16.8,type2,3.0,11.0,ccs,145.0,0.0,145.0,30.0,145.0,60.0,130.5,80.0,72.5,True,400.0,,,,,,,,,,100.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,8c8b6921-b0d7-41bd-8f45-fff68ed8b34a,Skoda,Enyaq,car,85,2023.0,77.0,17.1,,3.0,11.0,ccs,135.0,0.0,135.0,30.0,135.0,60.0,121.5,80.0,67.5,True,400.0,,,,,,,,,,100.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,93728022-b25a-4385-863b-efa610ca0f35,Skoda,Enyaq,car,85x,2023.0,77.0,17.5,,3.0,11.0,ccs,175.0,0.0,175.0,30.0,175.0,60.0,157.5,80.0,87.5,True,400.0,,,,,,,,,,100.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,1f174522-5c12-4658-8fa9-70ec4a673327,Skoda,Enyaq,car,RS,2023.0,77.0,17.7,type2,3.0,11.0,ccs,175.0,0.0,175.0,30.0,175.0,60.0,157.5,80.0,87.5,True,400.0,,,,,,,,,,100.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,6f6a1ab7-410c-4b5c-b887-e6bfb61f6811,Skoda,Enyaq Coupe,car,85,2023.0,77.0,16.0,,3.0,11.0,ccs,135.0,0.0,135.0,30.0,135.0,60.0,121.5,80.0,67.5,True,400.0,,,,,,,,,,100.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,a0da502a-5e68-4dc7-949d-754f397a7809,Skoda,Enyaq Coupe,car,85x,2023.0,77.0,16.2,type2,3.0,11.0,ccs,175.0,0.0,175.0,30.0,175.0,60.0,157.5,80.0,87.5,True,400.0,,,,,,,,,,100.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,f3e34027-0e72-485a-9899-9186b4422371,Skoda,Enyaq Coupe,car,RS,2023.0,77.0,16.7,type2,3.0,11.0,ccs,175.0,0.0,175.0,30.0,175.0,60.0,157.5,80.0,87.5,True,400.0,,,,,,,,,,100.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,ff261470-8556-4051-afec-c049abd5fe6a,Skoda,Enyaq iV,car,55 kWh,2020.0,52.0,18.7,type2,2.0,7.2,ccs,50.0,0.0,47.5,75.0,50.0,100.0,7.2,,,True,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,55ac0aaf-6bae-4a8e-ba50-4a9a7ab5b4af,Skoda,Enyaq iV,car,62 kWh 100 kW-DC,2020.0,58.0,18.7,type2,3.0,11.0,ccs,100.0,0.0,90.0,5.0,100.0,30.0,100.0,50.0,75.0,False,400.0,,,,,,,,,,70.0,50.0,80.0,50.0,,,,,90.0,25.0,100.0,10.0,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,4dc6b014-8612-4fa7-bb34-9ea4d7fa5220,Skoda,Enyaq iV,car,62 kWh 50 kW-DC,2020.0,58.0,18.7,type2,3.0,11.0,ccs,50.0,0.0,50.0,80.0,50.0,90.0,25.0,100.0,10.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,aa69b5e8-fc4e-40f8-8060-2c96248f62ef,Skoda,Enyaq iV,car,82 kWh 125 kW-DC,2020.0,77.0,19.0,type2,3.0,11.0,ccs,125.0,0.0,125.0,35.0,125.0,50.0,100.0,70.0,70.0,False,400.0,,,,,,,,,,80.0,70.0,90.0,37.0,,,,,100.0,25.0,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,18bb40bd-321b-4326-a404-e46652538830,Skoda,Enyaq iV,car,82 kWh 50 kW-DC,2020.0,77.0,19.0,type2,3.0,11.0,ccs,50.0,0.0,50.0,80.0,50.0,90.0,25.0,100.0,10.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,347f39e5-1a15-41f5-84aa-6ec3ba8dc2b7,Skoda,Enyaq iV 60,car,,2021.0,58.0,17.1,type2,3.0,11.0,ccs,124.0,0.0,124.0,50.0,124.0,80.0,62.0,100.0,24.8,False,400.0,,,,,,,,340.0,,,,,,,340.0,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,a3f439e7-557a-4895-a3d2-81124f291417,Skoda,Enyaq iV 80x,car,,2021.0,77.0,18.1,type2,3.0,11.0,ccs,175.0,0.0,175.0,50.0,175.0,80.0,87.5,100.0,35.0,False,400.0,,,,,,,,425.0,,,,,,,425.0,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,facd3365-c221-4ea6-8ad4-3bd22eeb1a2e,Skoda,Enyaq 60,car,,2025.0,59.0,16.6,type2,3.0,11.0,ccs,165.0,0.0,165.0,50.0,165.0,80.0,82.5,100.0,33.0,False,400.0,,,,,,,59.0,355.0,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,28231795-37f7-4cec-b0cd-aed44b474369,Skoda,CITIGOe iV,car,,2020.0,32.3,15.8,type2,3.0,11.0,ccs,37.0,0.0,37.0,50.0,37.0,80.0,22.2,100.0,11.1,False,400.0,,,,,,,32.3,205.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,d2fd2689-1c85-4702-a964-697715939586,Skoda,Enyaq iV 50,car,,2021.0,52.0,17.0,type2,3.0,11.0,ccs,50.0,0.0,50.0,50.0,50.0,80.0,30.0,100.0,15.0,False,400.0,,,,,,,52.0,305.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,e2d073f2-fc0d-43e6-a4e8-6658e0269779,Skoda,Enyaq Coupe iV RS,car,,2022.0,77.0,17.9,type2,3.0,11.0,ccs,175.0,0.0,175.0,50.0,175.0,80.0,87.5,100.0,35.0,False,400.0,,,,,,,77.0,430.0,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,917d4d68-6eab-432e-89cb-433489080f63,Skoda,Enyaq Coupe 60,car,,2025.0,59.0,15.9,type2,3.0,11.0,ccs,165.0,0.0,165.0,50.0,165.0,80.0,82.5,100.0,33.0,False,400.0,,,,,,,59.0,370.0,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,47eaa8b3-822e-444c-8ce0-2fbe27918013,Skoda,Enyaq Coupe iV 80,car,,2022.0,77.0,17.3,type2,3.0,11.0,ccs,143.0,0.0,143.0,50.0,143.0,80.0,85.8,100.0,42.9,False,400.0,,,,,,,77.0,445.0,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,210a3c32-be96-4442-9a6a-72b0fdc5c922,Skoda,Enyaq Coupe iV 80x,car,,2023.0,77.0,17.7,type2,3.0,11.0,ccs,175.0,0.0,175.0,50.0,175.0,80.0,87.5,100.0,35.0,False,400.0,,,,,,,77.0,435.0,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,86011e18-e79d-42d4-b9aa-f35e37d408c4,Skoda,Enyaq Coupe iV 60,car,,2022.0,58.0,16.8,type2,3.0,11.0,ccs,124.0,0.0,124.0,50.0,124.0,80.0,62.0,100.0,24.8,False,400.0,,,,,,,58.0,345.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,d446603f-b1b9-41a7-b337-4ad2d24e36d7,Skoda,Enyaq iV RS,car,,2023.0,77.0,18.3,type2,3.0,11.0,ccs,175.0,0.0,175.0,50.0,175.0,80.0,87.5,100.0,35.0,False,400.0,,,,,,,77.0,420.0,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,42a6226d-3e59-4c09-bdc9-e60fdcfe3a5a,Skoda,Enyaq iV 80,car,,2021.0,77.0,17.5,type2,3.0,11.0,ccs,143.0,0.0,143.0,50.0,143.0,80.0,85.8,100.0,42.9,False,400.0,,,,,,,77.0,440.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,b70be6bf-1656-4e85-9b55-edc29ad90c22,Skoda,iv 50,car,,2021.0,52.0,17.0,type2,3.0,11.0,ccs,52.0,0.0,52.0,50.0,52.0,80.0,31.2,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,49e1116d-bfa0-4821-aee7-479b59cb70da,Skoda,iv,car,,2020.0,32.3,15.8,type2,3.0,32.3,ccs,32.3,0.0,32.3,50.0,32.3,80.0,19.38,100.0,32.3,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,cf0249f0-5d1a-4e44-8de1-30cb7bc62957,Skoda,iv 60,car,,2021.0,58.0,17.1,type2,3.0,11.0,ccs,58.0,0.0,58.0,50.0,58.0,80.0,34.8,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,5cab1484-6a23-4819-a6db-f77bc37e74d4,Skoda,iv 80,car,,2021.0,77.0,17.5,type2,3.0,11.0,ccs,77.0,0.0,77.0,30.0,77.0,60.0,53.9,80.0,30.8,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,09929dff-cebe-49a4-be8b-b6615f17c0b4,Skoda,iv 80x,car,,2021.0,77.0,18.1,type2,3.0,11.0,ccs,77.0,0.0,77.0,30.0,77.0,60.0,53.9,80.0,30.8,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,a9e3268e-2b4e-46a9-b326-580e5f738ee0,Skoda,iv rs,car,,2023.0,77.0,18.3,type2,3.0,11.0,ccs,77.0,0.0,77.0,30.0,77.0,60.0,53.9,80.0,30.8,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,514c2c60-15d5-47c2-a346-64c5c9083969,Skoda,coupe iv 60,car,,2022.0,58.0,16.8,type2,3.0,11.0,ccs,58.0,0.0,58.0,50.0,58.0,80.0,34.8,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,cb336e48-dd22-4022-9e1f-3a33258648a1,Skoda,coupe iv 80,car,,2022.0,77.0,17.3,type2,3.0,11.0,ccs,77.0,0.0,77.0,30.0,77.0,60.0,53.9,80.0,30.8,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,4e12736a-963d-4eff-8419-3df67b14d7ea,Skoda,coupe iv 80x,car,,2023.0,77.0,17.7,type2,3.0,11.0,ccs,77.0,0.0,77.0,30.0,77.0,60.0,53.9,80.0,30.8,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,07f6978a-997d-4b9a-b7af-323ddd9a9461,Skoda,coupe iv rs,car,,2022.0,77.0,17.9,type2,3.0,11.0,ccs,77.0,0.0,77.0,30.0,77.0,60.0,53.9,80.0,30.8,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,d14682ea-0eeb-49ea-b299-b7a4e16d4807,Skoda,Enyaq 60,car,,2023.0,58.0,17.3,type2,3.0,11.0,ccs,58.0,0.0,58.0,50.0,58.0,80.0,34.8,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,nuelwe,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,aa2744a9-e72b-4420-8b4a-d0d22ab6d35d,Skoda,Enyaq 85,car,,2023.0,77.0,17.1,type2,3.0,11.0,ccs,77.0,0.0,77.0,30.0,77.0,60.0,53.9,80.0,30.8,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,j6t0vs,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,2d867f57-3c8d-443c-874f-1836d100bd28,Skoda,85x,car,,2023.0,77.0,17.5,type2,3.0,11.0,ccs,77.0,0.0,77.0,30.0,77.0,60.0,53.9,80.0,30.8,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,jsie4q,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,e4d7b9b8-a722-488a-9204-ff76974107d3,Skoda,Enyaq RS,car,,2023.0,77.0,17.7,type2,3.0,11.0,ccs,77.0,0.0,77.0,30.0,77.0,60.0,53.9,80.0,30.8,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,1dv6r8,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,339435bb-2b25-45d4-91cf-8271aaf25516,Skoda,coupe 60,car,,2023.0,58.0,16.8,type2,3.0,11.0,ccs,58.0,0.0,58.0,50.0,58.0,80.0,34.8,100.0,11.0,False,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,mpgql8,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,422b7e3d-7cee-4083-bce0-9e499cf1e210,Skoda,coupe 85,car,,2023.0,77.0,16.7,type2,3.0,11.0,ccs,77.0,0.0,77.0,30.0,77.0,60.0,53.9,80.0,30.8,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,i1v5km,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,08eb0427-0305-4fba-a528-0af536c1babc,Skoda,coupe 85x,car,,2023.0,77.0,16.9,type2,3.0,11.0,ccs,77.0,0.0,77.0,30.0,77.0,60.0,53.9,80.0,30.8,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,yomzl8,,,,,,,
Skoda,43763587-6999-406b-8843-28977e1b82c3,2e0ceb00-7345-40a2-9608-b26cdddd7103,Skoda,coupe rs,car,,2023.0,77.0,17.1,type2,3.0,11.0,ccs,77.0,0.0,77.0,30.0,77.0,60.0,53.9,80.0,30.8,False,400.0,,,,,,,,,,100.0,11.0,,,,,,,,,,,,,,,,,aq6aeq,,,,,,,
Skywell,5a443827-160f-4f9d-6c54-33210a9f8e7d,4db06f95-3b39-4ad5-9d60-9e828b431b06,Skywell,BE11 Long Range,car,,2024.0,81.0,20.8,type2,3.0,11.0,ccs,80.0,0.0,80.0,50.0,80.0,80.0,40.0,100.0,16.0,False,400.0,,,,,,,81.0,390.0,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,
