#{"t_start": 1757184628.5442922, "env_id": "None"}
r,l,t
42.100649,9,838.806964
38.457785,9,839.590587
40.76729,7,840.228941
45.986799,4,840.654461
45.918199,5,841.149234
43.337999,5,841.64973
40.792723,7,842.335954
38.191039,8,843.106818
49.82448,1,843.349127
47.730433,3,843.720055
-39.345309,15,844.919044
45.91753,5,845.418657
38.440879,8,846.140467
44.312049,8,846.86039
-39.939073,13,847.92092
48.552799,3,848.275619
46.031439,4,848.701468
-31.845309,12,849.683726
48.193239,5,850.1961
40.991599,6,850.75564
48.14393,4,851.182375
40.761679,6,851.747221
38.40517,8,852.435258
40.833719,7,853.071116
44.071699,7,853.727528
45.872919,4,854.142398
39.497009,11,855.056429
48.094919,4,855.490199
43.48941,6,856.064749
36.812838,11,856.98002
48.515999,4,857.411123
47.630153,4,857.856488
43.06881,6,858.429063
37.097769,11,859.439422
36.636249,11,860.352838
36.832918,12,861.320405
43.453199,5,861.811749
45.73969,5,862.298616
31.259558,12,863.277171
45.74949,4,863.785364
43.526359,7,864.430487
49.63884,1,864.665587
-49.939073,17,866.000308
40.44637,9,866.809128
37.528323,8,867.547402
30.929919,10,868.389646
47.832334,3,868.750821
45.82565,6,869.34065
36.835969,12,870.339239
45.580999,5,870.846127
41.735769,10,871.698221
38.878431,9,872.506069
36.877878,11,873.448237
38.08745,9,874.231893
42.089158,8,874.964154
31.748249,14,876.208302
31.706998,13,877.28036
29.656618,15,878.479468
43.611556,7,879.148471
-29.345309,11,880.110936
35.817358,11,881.044756
41.785398,7,881.692924
35.61633,9,882.457333
38.255417,8,883.172192
31.735209,15,884.408871
27.052939,15,885.61627
42.917563,5,886.119492
31.930969,13,887.163946
38.911916,9,887.948053
46.035119,3,888.307379
46.334156,6,888.883498
48.180959,4,889.327353
35.575079,8,890.031082
30.752239,11,890.93859
43.07313,6,891.498894
48.324559,3,891.857724
45.664119,4,892.261998
43.39877,8,893.012792
43.341337,6,893.636381
45.977519,6,894.217615
38.447239,8,894.926225
33.667758,11,895.852861
19.241958,19,897.333606
46.053359,3,897.702329
33.264799,9,898.469018
40.845439,6,899.030553
41.043519,8,899.753419
45.757239,4,900.178004
38.956721,9,900.941246
28.106256,12,901.928198
46.054039,5,902.459871
40.59329,7,903.141048
33.120479,10,904.01116
48.163399,3,904.378667
36.874878,11,905.290534
45.815196,7,905.951415
48.50845,3,906.32077
44.198558,10,907.197587
43.06929,6,907.802501
29.133489,14,908.9563
36.531322,10,909.852734
44.010408,7,910.515553
37.411014,9,911.321188
-32.409451,10,912.190422
36.434296,13,913.277354
43.32657,6,913.854512
45.905959,5,914.413566
48.22773,5,914.912495
49.07788,2,915.220643
39.600609,9,915.97762
48.207454,3,916.327977
39.307849,10,917.140947
-36.83444,14,918.250186
33.22265,10,919.073419
42.064409,9,919.835172
43.155479,5,920.319521
47.892473,4,920.751794
45.69309,4,921.247451
45.65597,6,921.841535
45.658319,6,922.438691
48.423879,5,922.974048
45.968399,6,923.559061
37.027569,11,924.485993
36.623809,12,925.462152
39.288819,10,926.360412
39.519118,10,927.198519
36.570992,10,928.034092
29.305249,15,929.249266
45.96977,6,929.854188
29.442898,15,931.059386
48.530959,3,931.435572
40.998959,7,932.062331
-27.546957,8,932.805767
33.209836,12,933.817754
-30.024453,9,934.613657
43.48029,6,935.173449
35.621839,10,936.027233
39.212966,10,936.883103
34.593398,12,937.857287
40.665959,7,938.480851
30.731602,14,939.640113
40.81717,6,940.199977
36.694329,11,941.128815
36.806209,12,942.131391
45.59501,6,942.751578
41.647289,9,943.554432
44.472609,8,944.262802
-42.428204,14,945.414567
48.534799,3,945.78281
44.766953,6,946.380128
40.957759,6,946.959049
36.548082,12,947.949444
48.239999,4,948.397177
48.055033,3,948.767679
48.393199,3,949.125614
38.523545,9,949.961656
35.564719,10,950.824271
45.82725,4,951.257718
38.24441,9,952.036345
31.689729,15,953.26144
43.52413,7,953.924686
34.288761,11,954.857598
43.030673,5,955.359739
43.444599,6,955.939767
48.259639,3,956.309529
43.17561,6,956.880622
48.176999,4,957.327585
45.225873,4,957.766949
48.11753,4,958.209927
32.053489,13,959.283285
34.161369,13,960.41437
30.609559,11,961.33939
36.966419,11,962.275458
48.229999,3,962.642527
34.189249,14,963.819395
48.51713,4,964.281014
48.413399,4,964.72428
45.967359,4,965.14784
40.93121,7,965.79012
44.424129,8,966.517573
48.417479,4,966.962666
35.939919,9,967.758294
36.803169,11,968.703383
43.284719,5,969.194383
48.555799,3,969.554148
40.86509,7,970.193883
45.946959,4,970.631767
45.707334,4,971.066981
41.736849,10,971.925365
46.708369,7,972.576824
30.58741,11,973.485768
46.854529,7,974.135774
30.731839,11,975.054476
49.77648,1,975.297681
45.87001,5,975.865952
41.741649,10,976.738439
35.706639,9,977.501999
43.41713,5,977.998618
43.35317,5,978.488307
-29.939073,9,979.273131
39.296278,10,980.119781
49.67928,1,980.345169
49.61788,2,980.667467
43.206399,6,981.23625
42.999713,5,981.740792
35.582039,11,982.690419
36.899579,11,983.666419
-44.345309,17,985.033761
43.129313,5,985.528073
-35.057826,11,986.463579
36.734049,11,987.390866
39.119809,10,988.253026
43.35261,6,988.8314
48.175679,4,989.280245
43.660027,8,990.028065
21.790518,17,991.367763
42.656553,6,991.954036
44.370369,8,992.687035
45.682159,5,993.21718
38.769476,9,994.031911
38.169599,9,994.825399
48.50213,4,995.283514
42.099238,8,996.005105
48.51829,3,996.378135
40.679479,6,996.944699
48.41269,3,997.300556
41.703569,9,998.059278
43.439399,5,998.542119
45.945639,4,998.958566
43.122279,6,999.564156
48.215999,4,1000.035272
39.522769,10,1000.866116
48.277039,3,1001.28616
29.295398,16,1002.59086
28.29537,12,1003.582018
47.974094,4,1004.036536
34.320678,13,1005.108262
43.511878,8,1005.870559
38.547759,7,1006.501002
43.491039,6,1007.072692
43.278416,5,1007.558374
28.30713,12,1008.533798
38.370439,8,1009.24651
48.139439,4,1009.692613
21.687889,18,1011.107285
38.391423,12,1012.113828
39.272809,10,1012.93717
43.24221,6,1013.487517
28.228726,14,1014.63025
49.80696,1,1014.863154
31.651198,13,1015.923182
18.914958,17,1017.276568
33.784425,11,1018.217681
48.11665,3,1018.582217
-34.33444,13,1019.628473
39.185859,10,1020.463273
48.11201,4,1020.896713
41.628729,10,1021.754194
-41.845309,16,1023.074646
48.215439,5,1023.586055
48.50597,4,1024.032999
48.368279,4,1024.469221
42.082059,8,1025.169509
21.820249,18,1026.559747
26.702038,17,1027.905933
36.626728,10,1028.761285
41.112368,8,1029.482094
38.103513,7,1030.120373
38.354679,7,1030.755667
48.558839,4,1031.26719
40.65133,6,1031.820425
43.074039,6,1032.365751
41.741729,9,1033.133464
39.157198,10,1033.966102
-31.845309,12,1034.961194
43.43857,7,1035.63588
29.260551,14,1036.791743
49.53504,1,1037.031398
43.31993,5,1037.540637
45.93881,6,1038.131263
43.232079,6,1038.714389
49.8078,1,1038.943674
36.791049,11,1039.866965
43.38573,6,1040.437162
-31.83444,12,1041.447941
35.873516,11,1042.386923
49.49264,1,1042.618435
38.07445,8,1043.32243
35.945636,11,1044.245223
36.868089,11,1045.17038
29.177358,14,1046.325336
-32.836087,11,1047.280234
38.309599,8,1047.98804
41.753918,9,1048.786144
-27.667334,9,1049.588232
43.373199,6,1050.149441
45.706959,4,1050.578783
-32.439073,10,1051.43457
30.865629,10,1052.458395
48.41641,3,1052.823937
26.139756,14,1053.986701
30.79865,12,1054.984611
1.636849,25,1056.862117
45.566479,5,1057.360776
42.950574,6,1057.938854
28.566838,13,1059.07426
43.321599,6,1059.651045
-42.546957,14,1060.782985
43.37997,6,1061.334943
26.840009,15,1062.513233
33.586705,12,1063.507632
41.026799,7,1064.148349
