#{"t_start": 1756830152.9279933, "env_id": "None"}
r,l,t
50.660494,60,295.034117
81.343393,60,295.309187
26.820848,60,295.604884
86.531061,60,295.911505
97.192547,60,296.200853
81.580277,21,296.380761
43.96956,60,296.650142
78.192399,24,296.812306
79.106852,60,297.062864
96.965922,60,297.276895
50.112951,60,297.511145
66.610663,60,297.750921
56.158176,60,297.957955
115.879666,60,298.180819
29.659532,60,298.593811
55.643505,60,298.861636
80.437215,60,299.157054
17.247555,60,299.392828
51.13939,60,299.590178
37.189278,60,299.819099
73.110789,60,300.060484
104.916567,60,300.321614
81.909415,60,300.552048
52.935576,60,300.812121
101.35191,60,301.099967
67.10854,60,301.393407
62.949778,60,301.686426
-13.390623,60,301.984921
63.047903,60,302.262942
78.640963,54,302.537452
98.897537,44,302.775955
91.123188,60,303.075227
84.730189,60,303.384692
98.016967,60,303.658218
53.73634,60,303.939026
87.685349,60,304.249727
111.956522,60,304.549829
89.098039,29,304.762225
79.51825,60,305.063938
36.719868,60,305.35323
